transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T4458963,2023-12-24T20:15:18.285539,ACC562426,ACC282426,67.11,payment,entertainment,Toronto,pos,False,,4464.816396738055,2.65,17,0.64,UPI,55.179.63.126,D1558256
T4459030,2023-10-08T01:58:05.574787,ACC551876,ACC314916,340.99,withdrawal,restaurant,London,atm,False,,-64.0003118975,-0.18,13,0.36,card,158.211.252.118,D4485537
T4459043,2023-11-21T08:42:43.300250,ACC851925,ACC643478,19.64,transfer,retail,Berlin,pos,False,,468.6888227047222,0.18,14,0.96,wire_transfer,136.230.122.55,D4595357
T4459047,2023-03-09T20:20:20.143160,ACC416963,ACC960587,253.02,withdrawal,online,Toronto,web,False,,-340.11575635277774,0.38,11,0.11,card,8.200.84.108,D3314738
T4459124,2023-11-09T02:57:56.234796,ACC256062,ACC180081,20.55,payment,online,Dubai,web,False,,7175.4245563302775,-0.17,17,0.7,ACH,93.119.112.75,D6988901
T4459137,2023-06-22T10:25:42.865937,ACC267690,ACC909325,50.93,transfer,travel,New York,atm,True,card_not_present,3391.0884973666666,0.93,8,0.82,wire_transfer,153.50.185.154,D6385058
T4459234,2023-09-14T20:35:06.504079,ACC139039,ACC567472,13.46,transfer,other,New York,atm,False,,3298.417581812778,0.73,18,0.88,ACH,154.32.93.6,D5050902
T4459263,2023-02-07T09:56:23.166512,ACC295464,ACC305217,33.37,payment,travel,Sydney,mobile,False,,-5071.250218163889,-0.2,20,0.58,card,62.155.111.185,D2815920
T4459307,2023-11-23T00:53:06.725571,ACC923820,ACC388713,36.78,payment,other,Singapore,atm,False,,-567.9272454072222,-1.09,12,0.94,wire_transfer,102.83.124.229,D2375429
T4459315,2023-04-21T22:27:32.952503,ACC155969,ACC684454,1739.15,deposit,grocery,London,mobile,False,,69.63207359861111,0.66,11,0.92,card,148.43.19.146,D9381521
T4459362,2023-01-19T02:03:33.486041,ACC257396,ACC870657,29.36,transfer,travel,Tokyo,web,False,,-4070.4402047783333,0.95,20,0.31,card,114.95.43.169,D7468369
T4459384,2023-07-18T19:55:15.673581,ACC514082,ACC673739,121.55,payment,entertainment,Singapore,mobile,False,,3691.843365356389,-1.0,5,0.27,ACH,244.187.231.51,D3069035
T4459394,2023-12-20T12:54:00.917104,ACC383927,ACC586842,52.36,transfer,travel,London,pos,False,,3328.7487344061115,2.01,4,0.92,UPI,195.179.124.56,D9327192
T4459405,2023-10-03T20:42:32.293464,ACC465162,ACC621390,10.65,transfer,entertainment,Tokyo,pos,False,,6014.89426089389,-0.4,3,0.5,UPI,31.138.95.213,D1247224
T4459410,2023-12-12T20:31:31.836723,ACC204408,ACC142630,66.89,payment,utilities,Singapore,atm,False,,6286.813484781112,0.32,4,0.94,ACH,60.240.86.149,D9682946
T4459416,2023-03-16T00:18:37.516058,ACC291859,ACC516805,348.21,withdrawal,other,Singapore,atm,False,,67.68876772861111,0.87,15,0.38,ACH,247.198.22.56,D7985096
T4459649,2023-10-08T22:25:16.902667,ACC436721,ACC718547,515.52,withdrawal,entertainment,Singapore,web,False,,-1543.3302927569446,2.06,14,0.44,ACH,253.103.245.229,D5001193
T4459667,2023-09-10T12:37:31.192153,ACC228119,ACC591343,189.11,payment,restaurant,London,atm,False,,3635.654870419722,-0.5,7,0.15,wire_transfer,2.9.165.157,D2358501
T4459680,2023-09-25T09:22:43.097801,ACC999088,ACC383045,485.56,withdrawal,other,Berlin,web,False,,3153.5201916119445,-0.64,18,0.42,ACH,252.101.69.176,D8847697
T4459686,2023-05-14T14:26:49.739586,ACC345087,ACC696377,579.34,withdrawal,entertainment,Toronto,mobile,False,,-2830.2918626741666,0.66,19,0.51,ACH,248.148.143.102,D7025528
T4459708,2023-10-17T13:29:43.087239,ACC879991,ACC133559,400.17,withdrawal,grocery,New York,pos,False,,1962.6687205063888,-1.12,12,0.17,wire_transfer,82.235.246.168,D3222135
T4459744,2023-04-04T01:37:09.592127,ACC563758,ACC570182,0.01,withdrawal,travel,Tokyo,pos,False,,-3479.774577305833,0.6,5,0.87,card,74.136.10.80,D2794039
T4459795,2023-05-30T01:45:32.494930,ACC533784,ACC697410,534.92,withdrawal,retail,Singapore,atm,False,,1184.4766632036112,2.17,18,0.28,wire_transfer,6.250.195.167,D4379771
T4459798,2023-07-26T08:41:34.523248,ACC868860,ACC744339,1193.87,deposit,other,Sydney,atm,False,,616.1287201947222,0.8,6,0.95,UPI,92.19.20.255,D5421673
T4459830,2023-09-14T18:33:58.665847,ACC724387,ACC482774,508.42,withdrawal,restaurant,Singapore,pos,False,,-1290.7214554097222,1.27,13,0.76,ACH,117.45.210.219,D2744554
T4459861,2023-09-26T22:23:00.786024,ACC470149,ACC857063,916.85,deposit,utilities,Tokyo,web,False,,5731.691265406945,0.45,10,0.34,UPI,85.231.88.160,D2292112
T4459866,2023-07-04T20:59:24.281492,ACC527641,ACC776647,169.12,withdrawal,grocery,Sydney,web,True,card_not_present,-3091.6976943983336,-0.53,15,0.45,wire_transfer,68.41.40.177,D5095408
T4459901,2023-05-15T04:44:56.944062,ACC485336,ACC114722,210.78,withdrawal,travel,Toronto,mobile,False,,-5431.601193200556,1.75,6,0.61,ACH,73.161.86.93,D9884315
T4459995,2023-05-13T13:46:49.177820,ACC992162,ACC728005,153.61,withdrawal,retail,London,atm,False,,-4987.571318343055,0.54,1,0.79,card,142.13.103.103,D7791559
T4460028,2023-01-12T22:03:07.013593,ACC683649,ACC943595,652.47,deposit,utilities,Dubai,atm,False,,-3115.197205128611,0.67,17,0.91,card,141.22.51.135,D3100475
T4460092,2023-09-21T04:45:05.614826,ACC335089,ACC419922,70.76,withdrawal,online,Tokyo,mobile,False,,-1503.7971696727777,-1.07,1,0.65,wire_transfer,33.195.229.54,D3536207
T4460113,2023-06-13T21:00:05.967104,ACC604892,ACC438302,392.87,withdrawal,utilities,Berlin,pos,False,,-3585.457436981111,0.89,11,0.92,UPI,50.238.110.4,D2046070
T4460125,2023-10-28T04:20:26.324326,ACC953053,ACC367179,19.29,payment,restaurant,Berlin,atm,False,,2002.6091479147224,1.72,12,0.86,UPI,12.120.111.240,D2252034
T4460129,2023-11-18T13:52:11.663845,ACC140943,ACC245177,386.67,withdrawal,grocery,Tokyo,web,False,,-1004.2377774127777,-0.45,2,0.63,ACH,13.253.43.100,D9217369
T4460200,2023-11-28T21:44:44.159211,ACC435479,ACC185372,0.01,withdrawal,travel,Dubai,web,False,,-339.67829243722224,1.47,16,0.38,wire_transfer,68.119.233.182,D3509968
T4460300,2023-10-08T16:02:33.561632,ACC357947,ACC829114,74.76,payment,other,New York,web,False,,4192.9038659269445,2.61,20,0.36,UPI,239.61.152.224,D5137744
T4460312,2023-04-01T22:43:47.223304,ACC212513,ACC528598,0.01,deposit,grocery,Sydney,web,False,,-2113.814818501389,-1.31,4,0.76,card,50.9.230.2,D4178619
T4460342,2023-12-03T05:13:19.549030,ACC977476,ACC259101,6.58,transfer,travel,Tokyo,web,False,,7948.817869348055,-0.37,13,0.38,ACH,108.22.12.103,D9257765
T4460430,2023-04-26T07:13:47.985012,ACC139077,ACC449084,254.49,withdrawal,travel,Berlin,mobile,False,,121.97856076194444,0.54,4,0.78,UPI,88.129.39.114,D4584062
T4460465,2023-07-10T18:50:12.612901,ACC922725,ACC310259,822.66,deposit,grocery,Toronto,mobile,False,,-769.3812992052777,-0.92,12,0.95,ACH,79.144.248.242,D5743612
T4460487,2023-06-21T15:30:03.434209,ACC636837,ACC273788,609.59,withdrawal,online,Berlin,atm,False,,-3247.219576527778,-0.25,18,0.82,wire_transfer,47.45.131.167,D4730533
T4460516,2023-01-21T10:52:55.603123,ACC493200,ACC920969,12.49,transfer,other,London,pos,False,,-7006.846572147778,-1.52,19,0.42,card,177.170.61.60,D6460326
T4460555,2023-05-06T08:13:47.494571,ACC912172,ACC818861,494.26,withdrawal,restaurant,Tokyo,atm,False,,-4016.1827591211113,-1.01,15,0.85,UPI,57.244.1.117,D7910520
T4460559,2023-11-10T07:01:42.486983,ACC500887,ACC613934,22.45,transfer,other,London,mobile,False,,945.4002644869445,0.48,13,0.71,ACH,246.44.87.199,D1122512
T4460563,2023-03-08T19:18:01.765785,ACC144001,ACC694134,21.94,transfer,travel,Berlin,web,False,,-1728.6712795241665,-0.97,12,0.5,UPI,92.25.61.47,D5931033
T4460573,2023-07-22T10:39:03.450462,ACC340993,ACC124989,472.88,withdrawal,online,Singapore,pos,False,,4329.731921704167,1.74,13,0.46,UPI,228.208.47.178,D3960294
T4460601,2023-01-09T12:15:11.817236,ACC617174,ACC542846,59.34,transfer,other,London,web,False,,-4287.116700457223,1.16,11,0.37,card,84.240.255.167,D5137826
T4460678,2023-03-04T04:52:46.148399,ACC260640,ACC209562,351.03,withdrawal,restaurant,Tokyo,web,False,,1209.1101929377778,2.29,3,0.18,wire_transfer,7.64.106.127,D7859631
T4460692,2023-08-04T07:00:24.499618,ACC768270,ACC630526,901.39,deposit,entertainment,Tokyo,atm,False,,2335.1937323888887,-0.49,16,0.1,ACH,192.221.39.29,D8014720
T4460770,2023-04-27T16:18:36.973313,ACC212069,ACC461314,13.1,transfer,retail,Singapore,web,True,card_not_present,-4752.25416189611,2.38,4,0.08,UPI,8.72.107.255,D3758329
T4460818,2023-03-24T16:34:48.374718,ACC931460,ACC941199,431.35,withdrawal,online,Berlin,web,False,,1654.4808447922223,-1.52,14,0.47,ACH,160.149.11.7,D5528796
T4460839,2023-08-18T23:04:50.572007,ACC331742,ACC507533,3.53,payment,online,Dubai,pos,False,,2068.9401109166665,-1.79,4,0.95,ACH,82.138.16.13,D5974525
T4460842,2023-11-15T09:57:25.991000,ACC209785,ACC247191,137.24,payment,entertainment,Dubai,atm,False,,1360.8079545505555,-1.32,8,0.29,ACH,73.108.175.40,D3985824
T4460849,2023-11-16T04:01:20.330473,ACC537364,ACC591437,341.25,withdrawal,entertainment,Singapore,mobile,False,,3684.708627056945,-1.35,16,0.92,UPI,17.237.79.196,D7864903
T4460884,2023-03-27T14:57:31.140009,ACC226417,ACC583227,14.84,transfer,retail,Toronto,pos,False,,-4989.53444934,0.83,14,0.86,wire_transfer,124.119.164.85,D6546034
T4460894,2023-02-20T20:30:35.222950,ACC108954,ACC725260,149.25,payment,other,Sydney,pos,False,,-5517.470928816667,-0.45,18,0.87,ACH,187.113.25.32,D9028177
T4460916,2023-12-04T05:52:08.158492,ACC269369,ACC172864,1380.0,deposit,restaurant,Dubai,atm,False,,7462.705465411112,-0.69,3,0.42,wire_transfer,241.199.254.188,D8846838
T4460957,2023-04-15T23:17:14.482823,ACC791249,ACC211943,286.13,withdrawal,restaurant,Sydney,web,False,,-3668.2579539733333,-0.27,3,0.97,card,95.105.7.106,D8762747
T4461014,2023-11-02T14:17:23.791497,ACC985175,ACC347169,0.01,withdrawal,other,New York,web,False,,1102.2299156538888,1.08,4,0.99,ACH,132.102.219.166,D6596125
T4461026,2023-09-26T17:15:25.106059,ACC811979,ACC237474,162.81,withdrawal,other,Sydney,mobile,False,,3374.2225797913893,-0.51,2,0.08,card,210.191.113.66,D7290188
T4461047,2023-11-24T17:37:31.776025,ACC590330,ACC946982,38.4,transfer,restaurant,Singapore,web,False,,3244.6855985127777,-1.52,9,0.42,UPI,222.75.78.30,D6564351
T4461085,2023-09-13T01:16:06.504021,ACC592850,ACC646543,54.25,payment,restaurant,Tokyo,mobile,False,,3811.1421135344444,-0.86,7,0.41,UPI,182.154.111.235,D3780244
T4461105,2023-06-08T11:47:47.769279,ACC486913,ACC911279,98.72,payment,restaurant,Singapore,pos,False,,3016.933562606389,-1.14,18,0.68,UPI,105.68.212.44,D1556276
T4461135,2023-02-19T03:48:10.620650,ACC961128,ACC989110,316.59,withdrawal,restaurant,Singapore,atm,False,,-331.0359202394444,1.35,18,0.44,card,20.144.0.208,D7363555
T4461147,2023-03-16T09:33:35.651463,ACC636530,ACC978767,86.94,payment,retail,New York,pos,False,,-1920.3205382075,0.35,4,0.79,wire_transfer,215.218.215.206,D7450886
T4461216,2023-12-23T07:52:34.262272,ACC998161,ACC239109,256.03,payment,retail,Singapore,atm,False,,2469.775980576667,1.69,13,0.74,card,172.87.102.157,D2758862
T4461265,2023-08-19T14:09:57.015426,ACC311033,ACC933977,1136.14,deposit,utilities,New York,mobile,False,,-135.3102518722222,-0.9,15,0.58,ACH,19.142.216.198,D2754024
T4461274,2023-03-20T16:35:01.463173,ACC996026,ACC234384,1896.07,deposit,restaurant,Berlin,atm,False,,1740.345526654722,1.14,9,0.32,wire_transfer,28.211.4.255,D8729655
T4461345,2023-04-01T08:00:18.438684,ACC680300,ACC974613,624.85,deposit,retail,New York,atm,False,,-6598.326865616111,1.39,20,0.91,ACH,71.52.30.226,D8103468
T4461384,2023-09-04T23:00:15.664624,ACC829648,ACC424098,1083.21,deposit,entertainment,Berlin,pos,False,,1827.137901423611,0.41,5,0.44,ACH,35.50.249.188,D1484952
T4461391,2023-03-07T19:55:25.326158,ACC208360,ACC750900,333.74,withdrawal,travel,Toronto,web,False,,-6356.341977500834,-0.41,8,0.07,UPI,186.162.45.113,D8511429
T4461395,2023-01-30T09:55:01.178596,ACC900419,ACC925055,11.48,payment,entertainment,New York,mobile,False,,-6503.3133995125,-0.52,10,0.07,ACH,92.6.185.133,D8213971
T4461419,2023-04-07T16:01:53.287269,ACC104397,ACC174562,424.08,withdrawal,online,Tokyo,atm,False,,-4061.2612023583333,0.39,3,0.7,ACH,93.41.255.191,D6369501
T4461426,2023-06-16T07:27:16.390911,ACC567974,ACC978250,30.99,transfer,entertainment,New York,mobile,False,,-3229.167986012778,-0.01,4,0.95,wire_transfer,106.86.77.248,D1170785
T4461441,2023-03-15T14:11:56.735682,ACC118366,ACC283878,150.92,payment,grocery,Tokyo,web,False,,-5733.416092931111,1.09,16,0.26,ACH,82.72.181.39,D8914985
T4461474,2023-09-27T16:36:29.624663,ACC182336,ACC671363,1784.63,deposit,retail,New York,web,False,,-388.00774449805556,0.23,16,0.16,ACH,78.5.87.135,D9482352
T4461530,2023-08-09T10:29:46.130120,ACC446895,ACC692561,1041.16,deposit,entertainment,London,mobile,False,,-2648.5439756377777,0.41,3,0.98,wire_transfer,26.161.99.245,D1400046
T4461567,2023-02-18T13:08:05.351682,ACC886348,ACC228891,332.38,withdrawal,travel,Berlin,atm,False,,-4048.9338720755554,0.42,10,0.65,wire_transfer,61.171.102.229,D4150717
T4461646,2023-07-10T08:42:21.975788,ACC151909,ACC849096,840.3,deposit,travel,London,pos,False,,669.1936581186111,0.3,18,0.8,card,21.183.205.188,D1719524
T4461649,2023-12-05T19:26:40.674113,ACC631139,ACC678272,1036.35,deposit,other,London,pos,False,,4653.534300458889,-2.18,12,0.84,ACH,175.137.94.49,D3210888
T4461676,2023-01-15T09:04:09.824567,ACC939280,ACC673167,29.09,payment,online,New York,mobile,False,,-8223.230861798333,0.82,3,0.19,card,236.86.25.218,D1410724
T4461799,2023-05-09T05:03:30.517785,ACC915446,ACC286796,18.87,transfer,other,Tokyo,mobile,False,,-3342.0532289366665,1.16,17,0.03,card,168.42.23.78,D6163809
T4461853,2023-07-07T15:48:36.598999,ACC630291,ACC641471,49.07,payment,entertainment,Toronto,atm,True,card_not_present,1444.361103586111,-0.01,18,0.28,ACH,243.242.29.203,D7263242
T4461888,2023-10-31T20:05:30.145745,ACC976019,ACC680893,226.01,withdrawal,grocery,Dubai,mobile,False,,7011.205519464167,1.08,12,0.07,UPI,182.46.16.5,D9740651
T4461890,2023-09-25T16:44:33.798921,ACC442323,ACC610866,51.49,transfer,entertainment,Singapore,mobile,False,,-1375.00453702,-0.59,4,0.41,ACH,100.99.98.17,D1201336
T4461905,2023-02-08T00:07:26.596950,ACC722837,ACC535993,122.36,withdrawal,travel,Berlin,pos,False,,-7839.073397036389,0.54,19,0.25,UPI,183.81.237.7,D5406940
T4461984,2023-06-02T13:46:05.510489,ACC429336,ACC260827,844.92,deposit,grocery,Sydney,pos,True,card_not_present,2648.737082171389,-0.41,4,0.11,UPI,19.158.79.121,D5093859
T4462017,2023-08-26T15:42:59.015123,ACC973606,ACC281023,1070.77,deposit,other,Singapore,mobile,False,,3121.104033529444,-0.87,16,0.32,card,126.2.54.72,D5471064
T4462062,2023-07-28T07:40:02.860174,ACC715542,ACC354779,703.05,deposit,travel,Toronto,mobile,False,,-647.9700376147222,-0.19,15,0.72,card,133.238.244.113,D6791076
T4462068,2023-06-05T07:21:16.184498,ACC836100,ACC701626,8.28,transfer,travel,Singapore,pos,True,card_not_present,2799.9586960019446,0.41,14,0.43,wire_transfer,110.223.246.199,D3670647
T4462135,2023-02-13T04:19:43.141017,ACC955256,ACC215991,401.3,withdrawal,entertainment,London,mobile,False,,34.977290116388886,-0.81,1,0.85,wire_transfer,122.201.223.39,D8843794
T4462144,2023-07-19T07:49:20.852312,ACC215884,ACC792881,352.52,deposit,restaurant,Sydney,mobile,False,,-244.9023721383333,-0.72,8,0.16,wire_transfer,161.232.128.188,D1350379
T4462214,2023-09-18T13:42:19.669457,ACC193302,ACC504422,106.46,payment,entertainment,Sydney,web,False,,-1376.0009301058333,-0.51,12,0.47,UPI,184.13.230.236,D1669254
T4462217,2023-01-20T23:55:42.322436,ACC659314,ACC978620,5.48,transfer,travel,Sydney,pos,False,,-7576.094490265,-0.49,17,0.62,card,34.25.56.47,D5064345
T4462261,2023-07-30T05:19:37.353349,ACC942857,ACC749932,199.93,withdrawal,online,Toronto,mobile,False,,-2978.367777668889,0.58,2,0.74,card,208.119.167.216,D1950068
T4462279,2023-11-01T01:43:34.184637,ACC604923,ACC942918,135.09,payment,utilities,Toronto,pos,False,,5475.324532556389,0.42,16,0.66,card,227.172.194.31,D6866725
T4462280,2023-06-25T08:12:29.886348,ACC128589,ACC929661,13.35,transfer,restaurant,Berlin,web,False,,-3291.726206598056,-0.32,2,0.13,card,163.204.112.6,D2182984
T4462296,2023-04-04T06:03:06.305076,ACC783919,ACC309465,77.1,payment,utilities,Singapore,pos,False,,-2450.440089503889,0.2,20,0.48,ACH,19.25.246.0,D3702622
T4462327,2023-03-02T22:38:50.655996,ACC358602,ACC336846,18.25,payment,other,New York,pos,False,,-2906.8293347183335,1.79,20,0.92,card,217.22.187.121,D6018064
T4462362,2023-11-29T22:35:22.103377,ACC416038,ACC268378,98.42,payment,utilities,Sydney,mobile,False,,5195.634697860556,-1.02,5,0.28,UPI,36.90.13.134,D8040056
T4462400,2023-09-27T00:30:54.490007,ACC652544,ACC306603,24.69,transfer,other,Toronto,pos,True,card_not_present,6266.206692743611,0.06,2,0.63,card,220.218.247.49,D4503763
T4462507,2023-08-09T10:32:21.812777,ACC422485,ACC818668,15.57,transfer,restaurant,Singapore,atm,False,,1773.1789543122222,-0.37,14,0.04,card,142.26.180.29,D7111392
T4462607,2023-12-11T15:07:01.386067,ACC193849,ACC982902,225.06,withdrawal,online,Berlin,atm,False,,4596.690343106667,-0.3,3,0.44,UPI,35.129.100.152,D7862565
T4462627,2023-07-23T11:56:28.317265,ACC687646,ACC474619,689.56,deposit,entertainment,Toronto,pos,True,card_not_present,-112.86542343916668,-0.54,1,0.33,card,161.115.214.97,D2128959
T4462633,2023-06-20T15:39:46.290450,ACC243085,ACC512553,234.46,deposit,restaurant,Sydney,web,True,card_not_present,1499.8703204180556,-0.22,10,0.28,card,118.1.238.217,D8182285
T4462637,2023-12-12T05:09:06.999116,ACC975692,ACC122185,63.88,transfer,travel,Sydney,atm,False,,3174.8619684858336,-0.03,17,0.1,card,131.213.11.54,D9527934
T4462662,2023-05-04T18:02:46.149200,ACC713553,ACC931115,381.09,withdrawal,utilities,Dubai,web,False,,-5021.143890247778,-1.31,5,0.39,wire_transfer,7.217.113.226,D8561289
T4462750,2023-04-11T18:17:39.806369,ACC272916,ACC764958,19.09,transfer,grocery,Tokyo,atm,False,,-5490.245194474167,-1.73,1,0.44,card,155.198.77.116,D1521779
T4462815,2023-09-21T00:45:00.850540,ACC308227,ACC942882,663.09,withdrawal,travel,Singapore,pos,False,,217.01972346055555,0.28,14,0.4,ACH,152.217.72.45,D8492164
T4462823,2023-03-23T15:03:40.494958,ACC949851,ACC955312,216.02,withdrawal,online,London,web,False,,-2658.4311982597224,-0.41,15,0.82,UPI,104.43.113.147,D9362321
T4462824,2023-10-18T14:18:51.669740,ACC942437,ACC156766,22.79,transfer,travel,Sydney,pos,False,,5659.9873185625,0.57,8,0.95,wire_transfer,240.79.167.76,D6387492
T4462870,2023-07-20T09:47:18.957965,ACC753202,ACC319756,748.18,deposit,entertainment,Sydney,web,False,,2281.0589312341667,0.01,9,0.14,UPI,227.105.110.11,D4282181
T4462906,2023-12-12T05:47:10.087600,ACC294047,ACC377673,213.16,deposit,restaurant,Dubai,web,False,,8054.037298876667,0.81,13,0.05,UPI,29.196.235.149,D5505827
T4462991,2023-10-14T14:13:40.184873,ACC974817,ACC452545,18.2,deposit,travel,Tokyo,pos,False,,-728.8775939486111,-2.53,3,0.57,wire_transfer,189.38.209.249,D3983011
T4463040,2023-08-02T20:56:53.578292,ACC283030,ACC960279,1097.93,deposit,travel,London,mobile,False,,-439.02006205861113,0.46,19,0.68,ACH,59.83.81.195,D3032613
T4463061,2023-11-29T16:33:07.108066,ACC573313,ACC242888,9.55,transfer,restaurant,London,web,False,,5602.282942548056,-0.66,16,0.49,ACH,55.18.94.171,D4207544
T4463064,2023-04-21T20:36:13.963273,ACC374483,ACC697597,0.01,withdrawal,online,Tokyo,pos,False,,-5132.662264992778,-0.68,18,0.52,card,157.149.18.224,D9482503
T4463065,2023-05-02T03:19:09.157854,ACC695933,ACC827152,82.39,transfer,restaurant,Sydney,atm,False,,1141.772548176389,0.22,18,0.96,UPI,139.243.197.64,D8584859
T4463115,2023-01-24T12:07:38.491196,ACC956747,ACC578118,509.41,deposit,retail,Singapore,web,False,,-5673.330711521667,0.81,1,0.98,ACH,66.126.247.110,D6855383
T4463156,2023-04-29T17:53:07.987740,ACC398582,ACC461887,59.65,payment,grocery,Singapore,pos,False,,2285.969281316111,0.69,4,0.02,wire_transfer,202.109.212.67,D5715681
T4463184,2023-05-01T02:57:04.984201,ACC575707,ACC592039,10.26,transfer,retail,Dubai,pos,False,,-2197.332433581389,0.41,1,0.59,card,199.74.179.60,D1021051
T4463254,2023-04-28T22:26:15.080963,ACC814130,ACC186089,6.76,withdrawal,other,Dubai,atm,False,,-2293.9096409775,-0.5,14,0.6,card,21.115.179.236,D4024108
T4463308,2023-07-18T19:30:35.772475,ACC871961,ACC899615,1339.03,deposit,online,New York,pos,False,,-945.301376315,-1.45,14,0.59,card,56.25.162.139,D2032864
T4463316,2023-11-17T05:14:08.456195,ACC571166,ACC404010,325.98,withdrawal,utilities,London,pos,False,,-86.45856972583333,-1.18,3,0.82,wire_transfer,227.175.84.227,D3072700
T4463342,2023-05-03T20:47:55.313767,ACC835489,ACC932568,454.38,withdrawal,entertainment,London,mobile,False,,-4910.314054668611,0.59,9,0.97,card,248.253.140.110,D8355292
T4463343,2023-07-20T21:44:26.246927,ACC368632,ACC861417,917.39,deposit,utilities,New York,pos,False,,1987.87650164,-1.21,12,0.22,wire_transfer,80.176.255.255,D6154224
T4463363,2023-12-04T13:11:26.058620,ACC560412,ACC186305,335.2,withdrawal,restaurant,Tokyo,atm,False,,6576.326622771945,0.37,10,0.92,wire_transfer,73.232.101.119,D6610647
