account_idx,account_id,archetype,is_business,business_hours,city,country,kyc_level,open_ts,account_age_days,dormant,baseline_out_per_day,baseline_amount_median,baseline_amount_sigma,night_ratio,monthly_income,popularity,employer_idx,salary_amount,salary_day,is_laundering,laundering_role,laundering_patterns,n_laundering_episodes,in_benign_lookalike
1337,ACC001337,student,False,False,Kochi,IN,full,1406937600,3805,False,0.1941,521.08,0.826,0.1667,22837.24,0.4468,-1,0.0,0,0,,,0,1
1338,ACC001338,salary,False,False,Chennai,IN,full,1493251200,2806,False,0.8809,3227.16,1.015,0.0578,167513.13,0.943,656,131438.94,1,0,,,0,1
1339,ACC001339,merchant,True,True,Pune,IN,full,1465776000,3124,False,4.0387,1419.58,0.936,0.0492,2634620.25,74.8153,-1,0.0,0,0,,,0,0
1340,ACC001340,merchant,True,True,Kochi,IN,full,1697932800,437,False,0.6773,3827.45,0.764,0.0714,5865849.05,28.8342,-1,0.0,0,0,,,0,0
1341,ACC001341,small_business,True,True,Kochi,IN,full,1601856000,1549,False,1.265,12999.59,1.133,0.0592,3974902.22,4.6328,-1,0.0,0,0,,,0,0
1342,ACC001342,student,False,False,Delhi,IN,min,1663632000,834,False,0.2781,583.74,1.023,0.1787,18189.67,0.3287,-1,0.0,0,0,,,0,0
1343,ACC001343,freelancer,False,False,Bengaluru,IN,full,1561939200,2011,False,0.4648,4464.9,1.313,0.0613,246248.12,2.7556,-1,0.0,0,0,,,0,1
1344,ACC001344,salary,False,False,Hyderabad,IN,min,1686009600,575,False,0.3037,2447.03,1.177,0.024,52520.1,1.0733,399,44648.11,4,0,,,0,1
1345,ACC001345,salary,False,False,Delhi,IN,full,1576022400,1848,False,1.1144,1952.57,1.213,0.0796,182953.83,0.7368,604,167197.22,5,1,mule,fan_in|fan_out|mule_network|smurfing,7,1
1346,ACC001346,salary,False,False,Ahmedabad,IN,full,1604188800,1522,False,0.354,3049.96,1.205,0.0923,100599.45,3.392,434,81488.74,2,0,,,0,1
1347,ACC001347,salary,False,False,Jaipur,IN,full,1695513600,465,False,0.3427,2598.76,1.103,0.0915,126031.45,0.5856,370,118871.02,3,1,mule,fan_in|fan_out,3,0
1348,ACC001348,small_business,True,True,Pune,IN,full,1442793600,3390,False,2.6613,9307.06,1.332,0.0323,2003398.75,1.4646,-1,0.0,0,0,,,0,0
1349,ACC001349,salary,False,False,Bengaluru,IN,full,1687564800,557,False,0.1391,2094.51,0.922,0.0791,226693.63,3.0137,1191,199556.93,2,0,,,0,1
1350,ACC001350,salary,False,False,Chennai,IN,min,1494979200,2786,False,0.4741,1188.6,1.124,0.0781,57797.0,0.9542,763,54856.47,2,0,,,0,1
1351,ACC001351,salary,False,False,Kochi,IN,full,1443571200,3381,False,0.8582,1764.8,1.191,0.0343,69729.67,1.0793,1249,68463.11,4,0,,,0,1
1352,ACC001352,salary,False,False,Ahmedabad,IN,full,1492905600,2810,False,0.5253,1482.52,1.164,0.0447,234185.94,1.5692,656,191638.88,3,0,,,0,1
1353,ACC001353,student,False,False,Jaipur,IN,full,1471564800,3057,False,0.172,591.26,1.004,0.1101,12419.02,3.4783,-1,0.0,0,0,,,0,1
1354,ACC001354,large_business,True,True,Kochi,IN,full,1464480000,3139,False,18.2583,221725.88,1.335,0.0308,169112547.88,14.9965,-1,0.0,0,0,,,0,1
1355,ACC001355,salary,False,False,Kolkata,IN,full,1701907200,391,False,0.2325,2839.06,1.237,0.0584,79873.93,0.8308,367,77174.3,3,0,,,0,1
1356,ACC001356,small_business,True,True,Ahmedabad,IN,min,1569110400,1928,False,1.1399,20171.57,1.326,0.0729,386980.71,3.278,-1,0.0,0,0,,,0,1
1357,ACC001357,merchant,True,True,Kochi,IN,full,1695859200,461,False,6.4421,1419.71,0.904,0.0707,628090.87,15.452,-1,0.0,0,0,,,0,1
1358,ACC001358,salary,False,False,Kolkata,IN,min,1515542400,2548,False,0.4404,3061.6,1.108,0.0749,63714.38,2.358,188,56290.75,5,0,,,0,0
1359,ACC001359,salary,False,False,Delhi,IN,min,1568764800,1932,False,0.3755,991.53,1.081,0.0797,217440.17,0.8159,571,192578.21,6,0,,,0,0
1360,ACC001360,student,False,False,Delhi,IN,full,1668470400,778,False,0.2013,479.04,1.042,0.2144,19959.07,0.5142,-1,0.0,0,0,,,0,1
1361,ACC001361,student,False,False,Hyderabad,IN,full,1410307200,3766,False,0.2435,395.17,0.778,0.1826,5471.7,0.709,-1,0.0,0,0,,,0,1
1362,ACC001362,merchant,True,True,Chennai,IN,min,1624492800,1287,False,5.0904,2705.86,0.966,0.0873,5538067.69,49.0285,-1,0.0,0,0,,,0,0
1363,ACC001363,small_business,True,True,Jaipur,IN,full,1701302400,398,False,2.2346,2016.23,1.129,0.0583,640792.77,11.2597,-1,0.0,0,1,intermediary,layering_chain,1,1
1364,ACC001364,merchant,True,True,Delhi,IN,full,1623196800,1302,False,1.8216,3546.42,1.062,0.0892,2879619.69,52.4812,-1,0.0,0,0,,,0,0
1365,ACC001365,salary,False,False,Bengaluru,IN,full,1392422400,3973,False,0.344,1133.78,1.087,0.0695,68360.98,0.3849,36,60614.13,7,1,mule,fan_in|fan_out|mule_network,3,1
1366,ACC001366,salary,False,False,Mumbai,IN,full,1698019200,436,False,0.5668,1874.27,0.897,0.0912,43017.56,1.5796,1407,38538.4,4,0,,,0,1
1367,ACC001367,student,False,False,Delhi,IN,full,1512172800,2587,False,0.5401,535.83,0.792,0.1868,17488.6,0.6067,-1,0.0,0,0,,,0,1
1368,ACC001368,household,False,False,Jaipur,IN,full,1527033600,2415,False,0.517,2415.38,0.894,0.047,51221.35,1.5248,-1,0.0,0,0,,,0,0
1369,ACC001369,merchant,True,True,Kochi,IN,min,1488326400,2863,False,2.5616,601.84,1.033,0.1054,4813171.2,29.8555,-1,0.0,0,0,,,0,0
1370,ACC001370,salary,False,False,Kolkata,IN,full,1571616000,1899,False,0.2649,3371.69,1.208,0.0645,158639.73,1.3719,1471,125329.64,2,1,mule|transit,fan_in|mule_network|rapid_pass_through,5,0
1371,ACC001371,household,False,False,Pune,IN,full,1483920000,2914,False,0.4498,3379.82,0.848,0.026,57316.47,1.9028,-1,0.0,0,0,,,0,1
1372,ACC001372,salary,False,False,Mumbai,IN,full,1567468800,1947,False,0.325,3442.0,0.899,0.0248,158299.33,0.2929,900,123103.55,1,1,mule,fan_in|fan_out,3,0
1373,ACC001373,salary,False,False,Jaipur,IN,full,1581811200,1781,False,0.4058,3364.73,1.066,0.0845,140790.22,1.0919,1137,113851.02,6,0,,,0,1
1374,ACC001374,salary,False,False,Kochi,IN,full,1624233600,1290,False,0.6558,1861.62,0.874,0.0945,118164.47,2.2437,766,93860.96,6,0,,,0,1
1375,ACC001375,salary,False,False,Bengaluru,IN,full,1472083200,3051,False,0.3876,2303.7,1.161,0.0743,106899.41,0.4438,1032,81549.44,2,1,intermediary|mule,fan_in|fan_out|layering_chain|smurfing,5,1
1376,ACC001376,student,False,False,Ahmedabad,IN,full,1731542400,48,False,0.4659,561.17,1.046,0.0831,15606.38,1.0196,-1,0.0,0,0,,,0,1
1377,ACC001377,student,False,False,Ahmedabad,IN,full,1494288000,2794,False,0.2123,390.12,1.056,0.1864,14120.72,1.1011,-1,0.0,0,0,,,0,1
1378,ACC001378,small_business,True,True,Kochi,IN,min,1707782400,323,False,2.1329,22200.04,1.052,0.0315,1503568.56,7.5963,-1,0.0,0,0,,,0,0
1379,ACC001379,student,False,False,Bengaluru,IN,full,1521504000,2479,False,0.6489,130.26,0.771,0.1349,16398.17,2.0835,-1,0.0,0,0,,,0,1
1380,ACC001380,student,False,False,Kolkata,IN,full,1710633600,290,False,0.2207,759.73,0.953,0.127,14042.92,0.6391,-1,0.0,0,0,,,0,1
1381,ACC001381,freelancer,False,False,Kochi,IN,full,1409702400,3773,False,0.3535,677.72,1.431,0.1017,347893.35,4.7123,-1,0.0,0,0,,,0,1
1382,ACC001382,salary,False,False,Bengaluru,IN,full,1642032000,1084,False,0.2581,1763.09,0.911,0.033,71540.71,0.8694,611,58154.53,5,0,,,0,1
1383,ACC001383,freelancer,False,False,Jaipur,IN,full,1528156800,2402,False,0.3469,4188.36,1.144,0.0513,249607.16,5.7391,-1,0.0,0,0,,,0,0
1384,ACC001384,salary,False,False,Mumbai,IN,min,1623542400,1298,False,0.6125,1061.77,1.212,0.0593,165524.59,0.4033,145,137109.04,6,0,,,0,1
1385,ACC001385,household,False,False,Pune,IN,full,1698192000,434,False,0.2398,2249.63,0.891,0.0342,166480.31,2.0454,-1,0.0,0,0,,,0,0
1386,ACC001386,salary,False,False,Kochi,IN,full,1724457600,130,False,0.9229,2053.84,0.936,0.0749,216337.99,1.3621,399,173536.07,5,0,,,0,1
1387,ACC001387,merchant,True,True,Kochi,IN,full,1574121600,1870,False,3.8803,1040.46,0.868,0.0972,7499438.84,115.0498,-1,0.0,0,0,,,0,0
1388,ACC001388,merchant,True,True,Mumbai,IN,full,1483228800,2922,False,2.4115,3867.38,0.777,0.0321,3468546.37,13.5319,-1,0.0,0,0,,,0,0
1389,ACC001389,merchant,True,True,Mumbai,IN,full,1453507200,3266,False,4.2715,491.43,1.094,0.1034,4634927.29,36.8585,-1,0.0,0,0,,,0,0
1390,ACC001390,small_business,True,True,Ahmedabad,IN,full,1689984000,529,False,3.1492,21863.77,1.088,0.0701,947860.96,3.5968,-1,0.0,0,0,,,0,1
1391,ACC001391,salary,False,False,Pune,IN,full,1624665600,1285,False,0.1597,2881.16,0.936,0.0845,111868.83,0.9946,424,98093.42,4,1,mule,fan_in,1,1
1392,ACC001392,salary,False,False,Hyderabad,IN,min,1398643200,3901,False,0.6961,1785.02,1.101,0.0611,210908.49,1.3884,1300,161413.67,4,0,,,0,0
1393,ACC001393,freelancer,False,False,Chennai,IN,full,1610064000,1454,True,0.0051,5804.95,1.578,0.1029,118147.44,2.4081,-1,0.0,0,1,mule,fan_out,1,0
1394,ACC001394,salary,False,False,Kolkata,IN,min,1511654400,2593,False,0.4233,1484.23,1.044,0.0628,239417.95,0.3271,290,208663.31,6,1,mule,fan_out,2,0
1395,ACC001395,large_business,True,True,Bengaluru,IN,full,1393891200,3956,False,7.3028,371673.29,1.201,0.0271,5346115.27,4.6444,-1,0.0,0,0,,,0,0
1396,ACC001396,salary,False,False,Mumbai,IN,full,1642723200,1076,False,0.5642,1283.42,1.223,0.0917,90086.22,0.3465,223,83347.9,4,0,,,0,1
1397,ACC001397,small_business,True,True,Ahmedabad,IN,full,1582329600,1775,False,5.1012,21797.71,1.066,0.058,3544374.02,8.0402,-1,0.0,0,0,,,0,0
1398,ACC001398,freelancer,False,False,Bengaluru,IN,full,1497484800,2757,False,0.6386,5403.95,1.39,0.087,106529.28,7.0746,-1,0.0,0,0,,,0,1
1399,ACC001399,student,False,False,Pune,IN,min,1723507200,141,False,0.3897,627.53,0.756,0.1306,4255.27,0.7334,-1,0.0,0,1,mule,fan_in|fan_out,3,1
1400,ACC001400,household,False,False,Jaipur,IN,min,1578268800,1822,False,0.5202,806.88,1.174,0.0581,153338.26,1.4307,-1,0.0,0,0,,,0,1
1401,ACC001401,salary,False,False,Kolkata,SG,full,1674259200,711,False,0.9882,2756.7,1.124,0.0574,188489.15,1.4655,75,157252.16,5,0,,,0,1
1402,ACC001402,freelancer,False,False,Bengaluru,IN,full,1700006400,413,False,0.22,5149.35,1.571,0.1502,248558.42,3.8327,-1,0.0,0,0,,,0,1
1403,ACC001403,salary,False,False,Bengaluru,IN,full,1408406400,3788,False,0.2402,1466.39,1.119,0.0307,161103.44,1.2949,1084,137387.91,7,0,,,0,1
1404,ACC001404,salary,False,False,Bengaluru,IN,full,1675468800,697,False,0.7119,2712.63,1.153,0.0204,37498.86,2.077,989,36165.11,3,0,,,0,1
1405,ACC001405,household,False,False,Chennai,IN,full,1538524800,2282,False,0.7235,3171.75,0.814,0.0392,191746.83,1.8639,-1,0.0,0,1,mule,fan_in|fan_out,6,1
1406,ACC001406,salary,False,False,Mumbai,IN,full,1504483200,2676,False,0.7191,2574.42,0.983,0.0604,56479.75,0.9924,924,52017.25,6,0,,,0,1
1407,ACC001407,merchant,True,True,Ahmedabad,IN,min,1458345600,3210,False,3.3535,2467.55,0.905,0.1034,2972162.76,78.9894,-1,0.0,0,0,,,0,0
1408,ACC001408,salary,False,False,Hyderabad,IN,min,1431216000,3524,False,0.133,786.31,0.882,0.0535,200166.31,1.1904,236,167662.03,7,1,mule,fan_in|fan_out,3,1
1409,ACC001409,small_business,True,True,Delhi,IN,full,1509580800,2617,False,1.8479,12863.74,1.04,0.0597,1313952.17,7.9559,-1,0.0,0,0,,,0,1
1410,ACC001410,salary,False,False,Ahmedabad,IN,full,1610150400,1453,False,0.537,1580.28,0.912,0.0576,244557.35,1.3939,873,191042.44,2,0,,,0,0
1411,ACC001411,salary,False,False,Jaipur,IN,full,1418342400,3673,False,1.1375,2558.19,0.939,0.0612,212977.81,1.5612,165,198193.3,3,0,,,0,1
1412,ACC001412,freelancer,False,False,Chennai,IN,min,1647043200,1026,False,0.6533,1192.51,1.233,0.1461,376077.16,4.2781,-1,0.0,0,1,mule|transit,fan_in|fan_out|rapid_pass_through,6,1
1413,ACC001413,household,False,False,Kochi,IN,min,1566432000,1959,False,0.162,2281.38,1.18,0.0433,167555.97,0.8974,-1,0.0,0,0,,,0,1
1414,ACC001414,household,False,False,Bengaluru,IN,full,1573516800,1877,False,0.402,2184.51,0.989,0.0736,140047.74,1.2153,-1,0.0,0,0,,,0,0
1415,ACC001415,investment,True,True,Pune,IN,min,1397088000,3919,False,0.1259,1634952.05,1.339,0.0424,67541477.22,4.4968,-1,0.0,0,0,,,0,0
1416,ACC001416,salary,False,False,Ahmedabad,IN,min,1612915200,1421,False,1.0141,2713.47,1.182,0.0347,173140.05,1.3461,249,136286.1,4,0,,,0,1
1417,ACC001417,investment,True,True,Bengaluru,IN,full,1600646400,1563,False,0.5764,259767.6,1.046,0.0179,32537077.51,8.4691,-1,0.0,0,0,,,0,0
1418,ACC001418,small_business,True,True,Jaipur,IN,full,1528588800,2397,False,3.5712,3130.08,1.095,0.0321,3235752.09,2.927,-1,0.0,0,0,,,0,1
1419,ACC001419,salary,False,False,Chennai,IN,full,1729382400,73,False,0.2564,2698.35,0.87,0.033,155710.96,1.7608,1229,154993.61,4,0,,,0,1
1420,ACC001420,salary,False,False,Hyderabad,IN,min,1497398400,2758,False,0.7582,3102.6,1.136,0.0924,233098.24,1.3147,766,227506.25,2,0,,,0,1
1421,ACC001421,small_business,True,True,Mumbai,IN,full,1693267200,491,False,0.8486,24827.03,1.399,0.0545,1662548.03,9.6843,-1,0.0,0,0,,,0,1
1422,ACC001422,salary,False,False,Jaipur,IN,min,1627603200,1251,False,0.3031,3092.88,0.886,0.0335,186249.63,0.6555,391,140536.19,1,1,mule,fan_out,1,1
1423,ACC001423,small_business,True,True,Hyderabad,IN,min,1480982400,2948,False,1.623,15956.6,1.114,0.0595,3270420.72,6.6736,-1,0.0,0,0,,,0,0
1424,ACC001424,salary,False,False,Ahmedabad,IN,full,1651190400,978,False,1.6626,737.21,1.186,0.0363,221554.36,0.4628,137,190159.08,7,0,,,0,1
1425,ACC001425,salary,False,False,Hyderabad,IN,full,1409011200,3781,False,0.302,2420.51,0.943,0.0329,178632.98,1.7857,900,161355.9,2,0,,,0,0
1426,ACC001426,investment,True,True,Pune,IN,min,1627862400,1248,True,0.0056,577915.49,1.43,0.0327,41142324.15,10.028,-1,0.0,0,0,,,0,1
1427,ACC001427,small_business,True,True,Kochi,IN,full,1405296000,3824,False,1.6145,21592.45,1.349,0.0613,911046.51,3.5378,-1,0.0,0,0,,,0,0
1428,ACC001428,investment,True,True,Pune,MY,full,1536192000,2309,False,0.374,1546320.92,1.193,0.0418,58242129.3,3.9536,-1,0.0,0,0,,,0,0
1429,ACC001429,freelancer,False,False,Bengaluru,IN,full,1640908800,1097,False,0.2677,4938.56,1.287,0.1769,135994.59,0.8659,-1,0.0,0,0,,,0,1
1430,ACC001430,small_business,True,True,Pune,IN,min,1563235200,1996,False,0.6168,18160.93,1.426,0.0267,3839167.99,2.3444,-1,0.0,0,0,,,0,1
1431,ACC001431,salary,False,False,Chennai,IN,min,1723248000,144,False,0.9551,3112.08,1.023,0.0573,88843.8,3.8929,264,80822.76,2,0,,,0,1
1432,ACC001432,merchant,True,True,Jaipur,IN,full,1692230400,503,False,2.2178,1197.19,1.056,0.0532,8270789.55,34.1012,-1,0.0,0,0,,,0,0
1433,ACC001433,student,False,False,Chennai,HK,min,1449014400,3318,False,0.2588,368.77,0.758,0.165,8976.44,0.3533,-1,0.0,0,0,,,0,1
1434,ACC001434,student,False,False,Hyderabad,IN,full,1469491200,3081,False,0.2816,546.25,1.033,0.0724,15363.39,0.6837,-1,0.0,0,1,mule,fan_out|smurfing,4,1
1435,ACC001435,small_business,True,True,Pune,IN,full,1456531200,3231,False,0.6376,11425.04,1.405,0.0417,803369.66,3.9731,-1,0.0,0,0,,,0,0
1436,ACC001436,salary,False,False,Bengaluru,IN,full,1595808000,1619,False,0.3958,2052.59,1.207,0.058,242287.03,0.3727,1154,239795.41,7,0,,,0,1
1437,ACC001437,salary,False,False,Ahmedabad,IN,full,1458432000,3209,False,0.605,626.87,1.089,0.0861,98064.87,0.5978,1080,78111.06,4,0,,,0,1
1438,ACC001438,student,False,False,Pune,IN,full,1678579200,661,False,0.2825,465.79,0.898,0.0688,18096.55,0.7483,-1,0.0,0,0,,,0,1
1439,ACC001439,salary,False,False,Bengaluru,IN,full,1622505600,1310,False,1.0232,2802.14,1.132,0.0318,147551.81,1.3715,1228,126324.59,2,0,,,0,1
1440,ACC001440,salary,False,False,Jaipur,IN,full,1635292800,1162,False,0.2771,2957.48,1.003,0.0503,78916.99,1.191,284,65083.93,5,0,,,0,1
1441,ACC001441,small_business,True,True,Mumbai,IN,min,1482278400,2933,True,0.0344,12517.82,1.357,0.0428,365019.59,3.431,-1,0.0,0,0,,,0,0
1442,ACC001442,salary,False,False,Ahmedabad,IN,full,1715126400,238,False,0.6543,1530.3,1.087,0.0551,56617.64,0.6063,633,47219.17,6,0,,,0,1
1443,ACC001443,salary,False,False,Kolkata,IN,full,1699747200,416,False,0.6324,3161.76,1.231,0.0782,246895.02,1.4517,849,231366.82,7,0,,,0,1
1444,ACC001444,salary,False,False,Hyderabad,IN,full,1484092800,2912,False,0.1749,2540.31,1.125,0.0972,148962.79,1.4608,391,148385.65,7,0,,,0,1
1445,ACC001445,salary,False,False,Chennai,IN,full,1451088000,3294,False,0.1513,3135.76,0.926,0.0454,129949.94,1.0113,1340,102772.46,2,0,,,0,1
1446,ACC001446,salary,False,False,Chennai,IN,full,1691193600,515,False,0.4669,956.72,0.9,0.0504,134972.4,1.4576,1300,103018.02,5,0,,,0,1
1447,ACC001447,student,False,False,Pune,IN,min,1616716800,1377,False,0.1326,218.95,0.762,0.1914,11534.4,0.7472,-1,0.0,0,0,,,0,0
1448,ACC001448,small_business,True,True,Bengaluru,IN,full,1701820800,392,False,5.3166,3988.81,1.333,0.0772,1409961.48,8.3695,-1,0.0,0,0,,,0,0
1449,ACC001449,salary,False,False,Kochi,CY,full,1538179200,2286,False,0.5475,2585.98,0.92,0.0822,110548.32,1.271,155,95014.09,5,0,,,0,1
1450,ACC001450,salary,False,False,Kochi,IN,full,1563667200,1991,False,0.165,1459.88,1.014,0.0897,208118.93,1.298,611,191508.48,2,0,,,0,1
1451,ACC001451,student,False,False,Ahmedabad,IN,full,1449273600,3315,False,0.461,265.58,0.842,0.0846,8669.84,1.1166,-1,0.0,0,0,,,0,0
1452,ACC001452,household,False,False,Bengaluru,IN,full,1584489600,1750,False,0.5879,2306.6,0.886,0.0619,130107.44,1.1313,-1,0.0,0,0,,,0,1
1453,ACC001453,small_business,True,True,Ahmedabad,IN,min,1696809600,450,False,3.7341,19889.19,1.285,0.0285,2652401.93,6.5279,-1,0.0,0,0,,,0,0
1454,ACC001454,salary,False,False,Delhi,IN,min,1727136000,99,False,0.8309,808.38,1.176,0.0991,173867.98,2.11,317,147103.96,5,0,,,0,1
1455,ACC001455,merchant,True,True,Bengaluru,IN,min,1473724800,3032,False,4.6861,772.21,0.729,0.0536,4828947.76,21.8354,-1,0.0,0,0,,,0,0
1456,ACC001456,freelancer,False,False,Bengaluru,IN,min,1692921600,495,True,0.009,3104.81,1.188,0.0644,98846.08,0.7182,-1,0.0,0,0,,,0,1
1457,ACC001457,salary,False,False,Kolkata,IN,full,1621555200,1321,False,0.824,2744.72,0.996,0.0725,183470.18,0.6857,1498,144297.13,4,0,,,0,1
1458,ACC001458,salary,False,False,Pune,IN,full,1722038400,158,False,1.7504,2636.31,1.003,0.0723,65554.43,3.1465,933,51751.5,4,0,,,0,1
1459,ACC001459,household,False,False,Chennai,IN,full,1698105600,435,True,0.0155,401.93,1.173,0.0399,127195.04,1.7772,-1,0.0,0,0,,,0,1
1460,ACC001460,freelancer,False,False,Jaipur,IN,full,1521244800,2482,False,0.4752,3485.68,1.278,0.0584,267412.71,5.985,-1,0.0,0,0,,,0,1
1461,ACC001461,student,False,False,Jaipur,IN,min,1539043200,2276,False,0.0967,566.4,1.021,0.1905,20520.59,0.6964,-1,0.0,0,0,,,0,1
1462,ACC001462,salary,False,False,Chennai,IN,full,1436486400,3463,False,0.5264,3245.62,1.181,0.031,40705.96,3.7258,1169,34707.96,1,1,intermediary|mule,fan_out|layering_chain|smurfing,4,1
1463,ACC001463,salary,False,False,Chennai,IN,full,1504224000,2679,False,1.0043,1814.6,1.119,0.0324,193978.5,1.7576,701,172418.89,6,1,intermediary|mule,fan_in|fan_out|layering_chain,6,0
1464,ACC001464,student,False,False,Hyderabad,IN,full,1659052800,887,False,0.7586,223.67,0.917,0.1611,4761.35,1.0862,-1,0.0,0,0,,,0,0
1465,ACC001465,salary,False,False,Ahmedabad,IN,full,1668556800,777,False,0.7536,1994.34,1.065,0.0978,138304.51,1.2042,1259,106691.8,7,0,,,0,1
1466,ACC001466,merchant,True,True,Jaipur,IN,min,1645401600,1045,False,2.2096,2989.99,0.993,0.0649,6220577.87,90.4356,-1,0.0,0,0,,,0,0
1467,ACC001467,salary,False,False,Pune,IN,full,1583020800,1767,False,0.3915,2479.65,1.073,0.0399,190718.43,0.5536,642,157955.51,3,0,,,0,1
1468,ACC001468,salary,False,False,Bengaluru,IN,full,1585180800,1742,False,0.6299,1630.39,1.091,0.0996,72049.37,1.3129,1088,69983.99,3,0,,,0,1
1469,ACC001469,investment,True,True,Hyderabad,IN,full,1483660800,2917,False,0.3357,1381637.67,1.305,0.0269,67934209.45,12.2281,-1,0.0,0,0,,,0,1
1470,ACC001470,merchant,True,True,Hyderabad,IN,full,1413072000,3734,False,4.2332,3028.77,1.02,0.0437,2666547.02,78.9527,-1,0.0,0,0,,,0,0
1471,ACC001471,small_business,True,True,Pune,IN,full,1470960000,3064,False,1.2305,17274.6,1.356,0.0532,2725552.39,9.5967,-1,0.0,0,0,,,0,1
1472,ACC001472,freelancer,False,False,Bengaluru,IN,full,1470873600,3065,False,0.2355,3072.95,1.222,0.1698,299863.66,1.534,-1,0.0,0,0,,,0,1
1473,ACC001473,freelancer,False,False,Kolkata,IN,full,1537747200,2291,False,0.4266,1577.41,1.542,0.116,361384.79,2.471,-1,0.0,0,0,,,0,1
1474,ACC001474,salary,False,False,Kochi,IN,full,1544572800,2212,False,1.1504,2045.0,0.906,0.0344,182915.07,0.8222,62,153895.79,3,0,,,0,1
1475,ACC001475,salary,False,False,Kochi,IN,min,1442534400,3393,False,0.451,979.09,1.185,0.0954,174548.9,0.7936,1498,159337.19,6,0,,,0,1
1476,ACC001476,small_business,True,True,Bengaluru,IN,full,1637020800,1142,False,2.9223,8243.83,1.265,0.0322,328757.49,4.0893,-1,0.0,0,0,,,0,0
1477,ACC001477,merchant,True,True,Kolkata,IN,full,1639612800,1112,False,3.7713,3188.42,0.906,0.0787,5873611.2,67.6169,-1,0.0,0,0,,,0,1
1478,ACC001478,salary,False,False,Pune,IN,min,1493510400,2803,False,0.4697,1930.75,1.055,0.0779,106840.56,1.8459,232,103540.04,1,0,,,0,1
1479,ACC001479,salary,False,False,Jaipur,IN,full,1615075200,1396,False,0.7442,2440.44,1.231,0.0887,49824.4,0.4007,793,47955.45,7,0,,,0,1
1480,ACC001480,salary,False,False,Pune,IN,full,1495411200,2781,False,0.2094,2034.23,0.877,0.0306,171693.72,1.6078,1287,165943.77,7,0,,,0,1
1481,ACC001481,salary,False,False,Mumbai,IN,full,1703808000,369,False,0.5744,1556.52,0.952,0.0867,81415.98,0.544,454,72970.89,2,0,,,0,0
1482,ACC001482,small_business,True,True,Hyderabad,IN,full,1424736000,3599,False,2.0832,10256.56,0.978,0.0718,574334.87,4.8555,-1,0.0,0,0,,,0,1
1483,ACC001483,student,False,False,Ahmedabad,IN,min,1654214400,943,False,0.2046,882.54,1.038,0.1374,17751.35,0.5703,-1,0.0,0,0,,,0,1
1484,ACC001484,salary,False,False,Kolkata,IN,full,1457481600,3220,False,0.4062,993.32,0.99,0.0807,239441.94,0.4487,323,199866.66,5,0,,,0,1
1485,ACC001485,small_business,True,True,Chennai,IN,min,1552003200,2126,False,0.7677,8993.36,1.179,0.0478,3028095.26,6.0029,-1,0.0,0,1,destination|source,circular_flow|rapid_pass_through,3,0
1486,ACC001486,merchant,True,True,Kochi,IN,min,1558656000,2049,False,1.5819,3151.13,0.922,0.1269,907507.2,125.5741,-1,0.0,0,0,,,0,0
1487,ACC001487,salary,False,False,Delhi,IN,full,1512950400,2578,False,0.4158,2153.38,0.923,0.0255,199162.51,0.7437,1441,170282.54,5,0,,,0,1
1488,ACC001488,salary,False,False,Jaipur,IN,full,1471132800,3062,False,0.4949,1259.79,0.98,0.0341,205222.23,1.5675,1324,170788.72,7,0,,,0,1
1489,ACC001489,salary,False,False,Pune,IN,min,1704326400,363,False,0.3854,1859.55,0.938,0.0929,199151.96,0.4295,1241,168158.23,1,0,,,0,1
1490,ACC001490,household,False,False,Delhi,IN,full,1713916800,252,False,0.3372,699.17,1.067,0.0712,106855.35,1.6057,-1,0.0,0,1,mule,fan_out,1,0
1491,ACC001491,freelancer,False,False,Pune,IN,full,1509321600,2620,False,0.0682,4599.71,1.214,0.1252,260878.76,2.3133,-1,0.0,0,0,,,0,1
1492,ACC001492,freelancer,False,False,Delhi,IN,full,1552694400,2118,False,0.5576,2129.19,1.199,0.1473,295724.07,5.97,-1,0.0,0,0,,,0,1
