txn_id,timestamp,sender,receiver,amount,channel,sender_country,receiver_country,cross_border,episode_id,pattern,is_laundering
T000038032,2025-01-21 18:10:41,ACC000426,ACC000947,1000.0,UPI,IN,IN,0,,normal,0
T000038033,2025-01-21 18:10:50,ACC000671,ACC000074,331000.0,IMPS,IN,IN,0,,normal,0
T000038034,2025-01-21 18:11:07,ACC001231,ACC000760,21300.0,UPI,IN,IN,0,,normal,0
T000038035,2025-01-21 18:11:25,ACC000999,ACC000987,8007.74,IMPS,IN,IN,0,,normal,0
T000038036,2025-01-21 18:11:54,ACC000884,ACC000187,2270.0,IMPS,IN,IN,0,,normal,0
T000038037,2025-01-21 18:11:58,ACC001287,ACC001369,4689.88,IMPS,IN,IN,0,,normal,0
T000038038,2025-01-21 18:13:37,ACC000970,ACC000329,230.0,UPI,IN,IN,0,,normal,0
T000038039,2025-01-21 18:13:45,ACC000708,ACC001171,47580.29,CARD,IN,IN,0,,normal,0
T000038040,2025-01-21 18:13:49,ACC000611,ACC000117,118000.0,NEFT,IN,IN,0,,normal,0
T000038041,2025-01-21 18:13:58,ACC000145,ACC000686,30500.0,UPI,IN,IN,0,,normal,0
T000038042,2025-01-21 18:14:00,ACC000144,ACC000707,16325.11,IMPS,IN,IN,0,,normal,0
T000038043,2025-01-21 18:14:10,ACC000989,ACC000426,8900.0,IMPS,IN,IN,0,,normal,0
T000038044,2025-01-21 18:14:20,ACC001226,ACC000951,100238.31,NEFT,IN,IN,0,,normal,0
T000038045,2025-01-21 18:14:24,ACC001213,ACC001455,229251.81,NEFT,IN,IN,0,,normal,0
T000038046,2025-01-21 18:14:24,ACC001388,ACC000995,2840.0,IMPS,IN,IN,0,,normal,0
T000038047,2025-01-21 18:15:04,ACC001228,ACC000687,795137.73,RTGS,IN,IN,0,,normal,0
T000038048,2025-01-21 18:15:44,ACC000840,ACC000108,11415.36,IMPS,IN,IN,0,,normal,0
T000038049,2025-01-21 18:16:17,ACC000775,ACC000273,14700.0,IMPS,IN,IN,0,,normal,0
T000038050,2025-01-21 18:17:38,ACC001325,ACC001023,3335.54,UPI,IN,IN,0,,normal,0
T000038051,2025-01-21 18:17:50,ACC001418,ACC000269,8715.63,IMPS,IN,IN,0,,normal,0
T000038052,2025-01-21 18:17:55,ACC000866,ACC000090,740.28,CARD,IN,IN,0,,normal,0
T000038053,2025-01-21 18:18:17,ACC000134,ACC000164,120000.0,IMPS,IN,IN,0,,normal,0
T000038054,2025-01-21 18:18:17,ACC000999,ACC001310,526000.0,IMPS,IN,IN,0,,normal,0
T000038055,2025-01-21 18:18:40,ACC000168,ACC001391,300.0,UPI,IN,IN,0,,normal,0
T000038056,2025-01-21 18:18:52,ACC000529,ACC000367,3694.06,IMPS,IN,IN,0,,normal,0
T000038057,2025-01-21 18:19:22,ACC000137,ACC001329,44600.0,CARD,IN,IN,0,,normal,0
T000038058,2025-01-21 18:19:37,ACC000999,ACC000987,212141.41,NEFT,IN,IN,0,,normal,0
T000038059,2025-01-21 18:19:43,ACC000810,ACC000118,558.73,UPI,IN,IN,0,,normal,0
T000038060,2025-01-21 18:20:50,ACC000708,ACC000342,388689.6,RTGS,IN,IN,0,,normal,0
T000038061,2025-01-21 18:20:56,ACC000424,ACC001079,1535570.6,IMPS,IN,IN,0,,normal,0
T000038062,2025-01-21 18:20:58,ACC001348,ACC000771,27280.22,NEFT,IN,IN,0,,normal,0
T000038063,2025-01-21 18:21:03,ACC001023,ACC001466,203917.27,RTGS,IN,IN,0,,normal,0
T000038064,2025-01-21 18:21:24,ACC001482,ACC000493,3320.0,NEFT,IN,IN,0,,normal,0
T000038065,2025-01-21 18:21:38,ACC000999,ACC000587,2820.0,IMPS,IN,IN,0,,normal,0
T000038066,2025-01-21 18:22:19,ACC000268,ACC000919,1178.13,UPI,IN,IN,0,,normal,0
T000038067,2025-01-21 18:22:25,ACC001398,ACC000760,3050.0,IMPS,IN,IN,0,,normal,0
T000038068,2025-01-21 18:22:27,ACC000165,ACC000155,373000.0,IMPS,IN,IN,0,,normal,0
T000038069,2025-01-21 18:22:39,ACC000424,ACC000000,357482.46,RTGS,IN,IN,0,,normal,0
T000038070,2025-01-21 18:22:47,ACC001197,ACC000985,303000.0,NEFT,IN,IN,0,,normal,0
T000038071,2025-01-21 18:23:46,ACC000919,ACC000865,4483.77,CARD,IN,IN,0,,normal,0
T000038072,2025-01-21 18:24:01,ACC001485,ACC000870,4630.0,UPI,IN,IN,0,,normal,0
T000038073,2025-01-21 18:24:09,ACC000796,ACC000042,2790.0,CARD,IN,IN,0,,normal,0
T000038074,2025-01-21 18:24:18,ACC000370,ACC000713,819011.49,RTGS,IN,IN,0,,normal,0
T000038075,2025-01-21 18:24:28,ACC000876,ACC000436,733.17,UPI,IN,IN,0,,normal,0
T000038076,2025-01-21 18:24:39,ACC001476,ACC000044,7600.0,CARD,IN,IN,0,,normal,0
T000038077,2025-01-21 18:24:59,ACC000076,ACC001389,479349.67,NEFT,IN,IN,0,,normal,0
T000038078,2025-01-21 18:25:12,ACC000036,ACC000942,525.01,UPI,IN,IN,0,,normal,0
T000038079,2025-01-21 18:26:34,ACC001442,ACC000216,3510.0,UPI,IN,IN,0,,normal,0
T000038080,2025-01-21 18:27:23,ACC001032,ACC000878,26289.14,IMPS,IN,IN,0,,normal,0
T000038081,2025-01-21 18:28:28,ACC000023,ACC000151,1550.0,CARD,IN,IN,0,,normal,0
T000038082,2025-01-21 18:28:33,ACC000999,ACC000762,17000.0,IMPS,IN,IN,0,,normal,0
T000038083,2025-01-21 18:29:40,ACC000249,ACC000500,262000.0,RTGS,IN,IN,0,,normal,0
T000038084,2025-01-21 18:29:42,ACC001404,ACC000240,1609.28,UPI,IN,IN,0,,normal,0
T000038085,2025-01-21 18:29:57,ACC000181,ACC001275,31201.86,UPI,IN,IN,0,,normal,0
T000038086,2025-01-21 18:30:51,ACC000008,ACC000432,401.28,UPI,IN,IN,0,,normal,0
T000038087,2025-01-21 18:31:04,ACC000810,ACC000225,906.28,UPI,IN,IN,0,,normal,0
T000038088,2025-01-21 18:32:45,ACC000986,ACC001320,3960.0,IMPS,IN,IN,0,,normal,0
T000038089,2025-01-21 18:33:23,ACC001395,ACC000610,87335.25,NEFT,IN,IN,0,,normal,0
T000038090,2025-01-21 18:33:39,ACC000789,ACC001492,5421.21,IMPS,IN,IN,0,,normal,0
T000038091,2025-01-21 18:33:53,ACC000970,ACC000268,7391.69,UPI,IN,IN,0,,normal,0
T000038092,2025-01-21 18:34:26,ACC000861,ACC001474,535740.63,RTGS,IN,IN,0,,normal,0
T000038093,2025-01-21 18:34:48,ACC000011,ACC000436,890.98,CARD,IN,IN,0,,normal,0
T000038094,2025-01-21 18:35:15,ACC000719,ACC000500,4996.85,NEFT,IN,IN,0,,normal,0
T000038095,2025-01-21 18:35:48,ACC000999,ACC000987,7677.42,UPI,IN,IN,0,,normal,0
T000038096,2025-01-21 18:35:56,ACC000502,ACC000691,6033.97,UPI,IN,IN,0,,normal,0
T000038097,2025-01-21 18:36:08,ACC000535,ACC000158,590.0,UPI,IN,IN,0,,normal,0
T000038098,2025-01-21 18:36:46,ACC001161,ACC000943,25598.54,IMPS,IN,IN,0,,normal,0
T000038099,2025-01-21 18:37:12,ACC000041,ACC001122,3610.0,CARD,IN,IN,0,,normal,0
T000038100,2025-01-21 18:38:03,ACC000454,ACC001081,19571.83,UPI,IN,IN,0,,normal,0
T000038101,2025-01-21 18:38:37,ACC000606,ACC001432,363.47,UPI,IN,IN,0,,normal,0
T000038102,2025-01-21 18:38:48,ACC000545,ACC000042,800.0,CARD,IN,IN,0,,normal,0
T000038103,2025-01-21 18:38:50,ACC000758,ACC000705,8600.0,IMPS,IN,IN,0,,normal,0
T000038104,2025-01-21 18:39:00,ACC001411,ACC000760,718.85,CARD,IN,IN,0,,normal,0
T000038105,2025-01-21 18:39:04,ACC000980,ACC000716,2821.09,CARD,IN,IN,0,,normal,0
T000038106,2025-01-21 18:39:07,ACC000771,ACC001155,3875.99,CARD,IN,IN,0,,normal,0
T000038107,2025-01-21 18:39:08,ACC001356,ACC001497,16249.32,CARD,IN,IN,0,,normal,0
T000038108,2025-01-21 18:39:12,ACC001171,ACC001276,20475.47,IMPS,IN,IN,0,,normal,0
T000038109,2025-01-21 18:39:19,ACC001098,ACC001339,1270.0,UPI,IN,IN,0,,normal,0
T000038110,2025-01-21 18:39:49,ACC001367,ACC000313,305.72,UPI,IN,IN,0,,normal,0
T000038111,2025-01-21 18:41:31,ACC001241,ACC001164,4520.0,SWIFT,IN,HK,1,,normal,0
T000038112,2025-01-21 18:41:57,ACC000137,ACC000239,620403.04,NEFT,IN,IN,0,,normal,0
T000038113,2025-01-21 18:42:04,ACC001161,ACC000523,35700.0,NEFT,IN,IN,0,,normal,0
T000038114,2025-01-21 18:42:05,ACC000269,ACC000352,590.0,UPI,IN,IN,0,,normal,0
T000038115,2025-01-21 18:42:26,ACC000849,ACC000942,125066.04,IMPS,IN,IN,0,,normal,0
T000038116,2025-01-21 18:43:34,ACC001171,ACC000895,4510.15,IMPS,IN,IN,0,,normal,0
T000038117,2025-01-21 18:44:01,ACC000096,ACC000741,12226.22,CARD,IN,IN,0,,normal,0
T000038118,2025-01-21 18:44:01,ACC001427,ACC000017,19688.4,IMPS,IN,IN,0,,normal,0
T000038119,2025-01-21 18:44:11,ACC000414,ACC000183,1110.0,CARD,IN,IN,0,,normal,0
T000038120,2025-01-21 18:44:11,ACC001411,ACC000523,1553.22,CARD,IN,IN,0,,normal,0
T000038121,2025-01-21 18:45:40,ACC001274,ACC000713,2170.0,IMPS,IN,IN,0,,normal,0
T000038122,2025-01-21 18:46:18,ACC001161,ACC000368,10463.78,UPI,IN,IN,0,,normal,0
T000038123,2025-01-21 18:46:36,ACC000344,ACC000612,1003.81,UPI,IN,IN,0,,normal,0
T000038124,2025-01-21 18:47:04,ACC000833,ACC000454,8500.0,UPI,IN,IN,0,,normal,0
T000038125,2025-01-21 18:47:05,ACC000539,ACC000187,3260.0,UPI,IN,IN,0,,normal,0
T000038126,2025-01-21 18:47:23,ACC001038,ACC001498,1220.0,UPI,IN,IN,0,,normal,0
T000038127,2025-01-21 18:47:27,ACC001164,ACC001228,4530.17,SWIFT,HK,IN,1,,normal,0
T000038128,2025-01-21 18:47:28,ACC001098,ACC000770,6000.0,IMPS,IN,IN,0,,normal,0
T000038129,2025-01-21 18:47:44,ACC001108,ACC000158,4670.55,IMPS,IN,IN,0,,normal,0
T000038130,2025-01-21 18:47:52,ACC000082,ACC000691,38601.24,CARD,IN,IN,0,,normal,0
T000038131,2025-01-21 18:48:04,ACC001148,ACC000083,916342.06,NEFT,IN,IN,0,,normal,0
T000038132,2025-01-21 18:48:33,ACC000777,ACC000963,2047.75,CARD,IN,IN,0,,normal,0
T000038133,2025-01-21 18:48:44,ACC000150,ACC000141,6200.0,IMPS,IN,IN,0,,normal,0
T000038134,2025-01-21 18:49:25,ACC000329,ACC001486,21300.0,IMPS,IN,IN,0,,normal,0
T000038135,2025-01-21 18:50:19,ACC000384,ACC000033,211.07,UPI,IN,IN,0,,normal,0
T000038136,2025-01-21 18:50:27,ACC001032,ACC000969,1078000.0,NEFT,IN,IN,0,,normal,0
T000038137,2025-01-21 18:51:13,ACC001474,ACC001374,1990.0,UPI,IN,IN,0,,normal,0
T000038138,2025-01-21 18:51:15,ACC000268,ACC000726,3335.81,CARD,IN,IN,0,,normal,0
T000038139,2025-01-21 18:51:26,ACC000080,ACC000973,8000.0,IMPS,IN,IN,0,,normal,0
T000038140,2025-01-21 18:51:47,ACC001411,ACC001290,524.83,UPI,IN,IN,0,,normal,0
T000038141,2025-01-21 18:52:06,ACC001160,ACC000090,8600.0,IMPS,IN,IN,0,,normal,0
T000038142,2025-01-21 18:54:17,ACC001083,ACC000407,61000.0,NEFT,IN,IN,0,,normal,0
T000038143,2025-01-21 18:54:25,ACC001470,ACC000346,1460.0,UPI,IN,IN,0,,normal,0
T000038144,2025-01-21 18:54:39,ACC000995,ACC001071,2989.11,UPI,IN,IN,0,,normal,0
T000038145,2025-01-21 18:55:12,ACC001016,ACC000544,9700.0,IMPS,IN,IN,0,,normal,0
T000038146,2025-01-21 18:55:56,ACC000579,ACC001040,1470.0,UPI,IN,IN,0,,normal,0
T000038147,2025-01-21 18:56:42,ACC000668,ACC000736,25293.47,SWIFT,HK,IN,1,,normal,0
T000038148,2025-01-21 18:56:48,ACC001021,ACC000231,11202.4,NEFT,IN,IN,0,,normal,0
T000038149,2025-01-21 18:57:03,ACC000810,ACC000807,316.34,UPI,IN,IN,0,,normal,0
T000038150,2025-01-21 18:57:11,ACC001023,ACC000397,249000.0,NEFT,IN,IN,0,,normal,0
T000038151,2025-01-21 18:57:18,ACC001274,ACC000713,1879.25,UPI,IN,IN,0,,normal,0
T000038152,2025-01-21 18:57:39,ACC001021,ACC000742,2979.54,NEFT,IN,IN,0,,normal,0
T000038153,2025-01-21 18:58:54,ACC000575,ACC001155,2240.0,UPI,IN,IN,0,,normal,0
T000038154,2025-01-21 18:59:08,ACC000913,ACC001136,6800.0,NEFT,IN,IN,0,,normal,0
T000038155,2025-01-21 18:59:42,ACC001145,ACC000848,3110.74,IMPS,IN,IN,0,,normal,0
T000038156,2025-01-21 18:59:54,ACC000076,ACC000906,15299.18,CARD,IN,IN,0,,normal,0
T000038157,2025-01-21 19:02:19,ACC001228,ACC000687,111599.93,RTGS,IN,IN,0,,normal,0
T000038158,2025-01-21 19:02:30,ACC001001,ACC001370,5235.13,CARD,IN,IN,0,,normal,0
T000038159,2025-01-21 19:03:45,ACC000207,ACC000991,140.0,UPI,IN,IN,0,,normal,0
T000038160,2025-01-21 19:03:51,ACC000877,ACC000075,16236.27,NEFT,IN,IN,0,,normal,0
T000038161,2025-01-21 19:08:10,ACC000999,ACC000760,815000.0,RTGS,IN,IN,0,,normal,0
T000038162,2025-01-21 19:08:19,ACC000309,ACC000548,1089.88,UPI,IN,IN,0,,normal,0
T000038163,2025-01-21 19:10:09,ACC000716,ACC000523,1228.88,UPI,IN,IN,0,,normal,0
T000038164,2025-01-21 19:10:38,ACC000270,ACC000707,48894.36,NEFT,IN,IN,0,,normal,0
T000038165,2025-01-21 19:11:51,ACC000075,ACC001108,260000.0,RTGS,IN,IN,0,,normal,0
T000038166,2025-01-21 19:11:52,ACC001184,ACC000524,1684.94,UPI,IN,IN,0,,normal,0
T000038167,2025-01-21 19:12:23,ACC001126,ACC001098,490.12,UPI,IN,IN,0,,normal,0
T000038168,2025-01-21 19:13:07,ACC000621,ACC000523,20300.0,IMPS,IN,IN,0,,normal,0
T000038169,2025-01-21 19:13:14,ACC000414,ACC001153,3511.95,IMPS,IN,IN,0,,normal,0
T000038170,2025-01-21 19:14:39,ACC001023,ACC000604,413134.51,NEFT,IN,IN,0,,normal,0
T000038171,2025-01-21 19:15:41,ACC000114,ACC000050,3884.51,IMPS,IN,IN,0,,normal,0
T000038172,2025-01-21 19:16:29,ACC001038,ACC000161,2220.0,NEFT,IN,IN,0,,normal,0
T000038173,2025-01-21 19:18:43,ACC000569,ACC001213,6400.0,IMPS,IN,IN,0,,normal,0
T000038174,2025-01-21 19:19:59,ACC000389,ACC000441,5600.0,UPI,IN,IN,0,,normal,0
T000038175,2025-01-21 19:20:23,ACC001395,ACC000036,189124.24,RTGS,IN,IN,0,,normal,0
T000038176,2025-01-21 19:22:02,ACC001395,ACC000042,1324901.25,NEFT,IN,IN,0,,normal,0
T000038177,2025-01-21 19:22:39,ACC000259,ACC000589,2420.0,CARD,IN,IN,0,,normal,0
T000038178,2025-01-21 19:23:13,ACC001010,ACC000673,2356.57,SWIFT,IN,CY,1,,normal,0
T000038179,2025-01-21 19:23:35,ACC001230,ACC000499,1270.0,UPI,IN,IN,0,,normal,0
T000038180,2025-01-21 19:24:23,ACC000436,ACC000239,290.0,UPI,IN,IN,0,,normal,0
T000038181,2025-01-21 19:24:29,ACC000162,ACC000042,849.39,UPI,IN,IN,0,,normal,0
T000038182,2025-01-21 19:24:48,ACC000968,ACC000414,3052.22,IMPS,IN,IN,0,,normal,0
T000038183,2025-01-21 19:25:20,ACC000686,ACC001155,1484.47,UPI,IN,IN,0,,normal,0
T000038184,2025-01-21 19:25:29,ACC000078,ACC000942,3704.97,NEFT,IN,IN,0,,normal,0
T000038185,2025-01-21 19:27:32,ACC001378,ACC000691,72150.91,IMPS,IN,IN,0,,normal,0
T000038186,2025-01-21 19:27:51,ACC000692,ACC000151,5330.47,UPI,IN,IN,0,,normal,0
T000038187,2025-01-21 19:28:46,ACC000345,ACC000333,1254.07,UPI,IN,IN,0,,normal,0
T000038188,2025-01-21 19:28:51,ACC001375,ACC000265,133601.67,NEFT,IN,IN,0,L000026,smurfing,1
T000038189,2025-01-21 19:29:11,ACC000454,ACC000500,81000.0,UPI,IN,IN,0,,normal,0
T000038190,2025-01-21 19:29:17,ACC001148,ACC000076,369000.0,NEFT,IN,IN,0,,normal,0
T000038191,2025-01-21 19:29:19,ACC000403,ACC001262,380.0,UPI,IN,IN,0,,normal,0
T000038192,2025-01-21 19:29:20,ACC001362,ACC001393,15400.0,IMPS,IN,IN,0,,normal,0
T000038193,2025-01-21 19:31:08,ACC000985,ACC000760,11258.83,NEFT,IN,IN,0,,normal,0
T000038194,2025-01-21 19:31:24,ACC000424,ACC000995,122799.35,IMPS,IN,IN,0,,normal,0
T000038195,2025-01-21 19:31:29,ACC001472,ACC000555,1996.3,UPI,IN,IN,0,,normal,0
T000038196,2025-01-21 19:31:30,ACC000714,ACC000177,43262.82,IMPS,IN,IN,0,,normal,0
T000038197,2025-01-21 19:32:02,ACC000873,ACC001388,36251.63,IMPS,IN,IN,0,,normal,0
T000038198,2025-01-21 19:33:08,ACC000889,ACC001470,680.0,UPI,IN,IN,0,,normal,0
T000038199,2025-01-21 19:33:23,ACC001401,ACC000344,780.0,SWIFT,SG,IN,1,,normal,0
T000038200,2025-01-21 19:33:38,ACC000392,ACC000500,1106.25,UPI,IN,IN,0,,normal,0
T000038201,2025-01-21 19:35:51,ACC000708,ACC000042,5262.73,UPI,IN,IN,0,,normal,0
T000038202,2025-01-21 19:35:59,ACC001228,ACC001032,531000.0,NEFT,IN,IN,0,,normal,0
T000038203,2025-01-21 19:36:27,ACC000067,ACC000042,1666000.0,IMPS,IN,IN,0,,normal,0
T000038204,2025-01-21 19:36:55,ACC000312,ACC001369,1530.0,UPI,IN,IN,0,,normal,0
T000038205,2025-01-21 19:37:20,ACC000151,ACC000346,26.93,UPI,IN,IN,0,,normal,0
T000038206,2025-01-21 19:37:21,ACC000670,ACC000212,5888.99,CARD,IN,IN,0,,normal,0
T000038207,2025-01-21 19:38:31,ACC000546,ACC000919,18000.0,IMPS,IN,IN,0,,normal,0
T000038208,2025-01-21 19:38:33,ACC000770,ACC000564,10786.85,CARD,IN,IN,0,,normal,0
T000038209,2025-01-21 19:40:51,ACC000636,ACC000168,6100.0,NEFT,IN,IN,0,,normal,0
T000038210,2025-01-21 19:41:07,ACC000807,ACC000138,26200.0,IMPS,IN,IN,0,,normal,0
T000038211,2025-01-21 19:41:29,ACC001048,ACC001039,7973.32,NEFT,IN,IN,0,,normal,0
T000038212,2025-01-21 19:42:08,ACC001260,ACC001098,8500.0,UPI,IN,IN,0,,normal,0
T000038213,2025-01-21 19:44:10,ACC001194,ACC000141,2510.0,IMPS,IN,IN,0,,normal,0
T000038214,2025-01-21 19:44:15,ACC000997,ACC000969,900.0,UPI,IN,IN,0,,normal,0
T000038215,2025-01-21 19:44:58,ACC000333,ACC000967,4257.3,CARD,IN,IN,0,,normal,0
T000038216,2025-01-21 19:45:34,ACC000667,ACC000946,87000.0,UPI,IN,IN,0,,normal,0
T000038217,2025-01-21 19:45:49,ACC001157,ACC000042,7300.0,UPI,IN,IN,0,,normal,0
T000038218,2025-01-21 19:47:45,ACC001080,ACC001423,99380.24,NEFT,IN,IN,0,,normal,0
T000038219,2025-01-21 19:49:24,ACC001353,ACC000271,270.43,UPI,IN,IN,0,,normal,0
T000038220,2025-01-21 19:49:44,ACC001083,ACC001127,263000.0,IMPS,IN,IN,0,,normal,0
T000038221,2025-01-21 19:50:05,ACC000514,ACC000207,5875.02,IMPS,IN,IN,0,,normal,0
T000038222,2025-01-21 19:50:47,ACC000681,ACC001466,462268.1,NEFT,IN,IN,0,,normal,0
T000038223,2025-01-21 19:53:35,ACC000789,ACC000548,11538.18,IMPS,IN,IN,0,,normal,0
T000038224,2025-01-21 19:55:12,ACC000125,ACC000082,424.25,CARD,IN,IN,0,,normal,0
T000038225,2025-01-21 19:57:23,ACC000090,ACC000686,15842.25,UPI,IN,IN,0,,normal,0
T000038226,2025-01-21 19:57:38,ACC001229,ACC000164,168000.0,NEFT,IN,IN,0,,normal,0
T000038227,2025-01-21 19:58:30,ACC001011,ACC000224,641.63,UPI,IN,IN,0,,normal,0
T000038228,2025-01-21 19:59:17,ACC000827,ACC001072,13300.0,UPI,IN,IN,0,,normal,0
T000038229,2025-01-21 19:59:31,ACC001398,ACC001185,51884.79,NEFT,IN,IN,0,,normal,0
T000038230,2025-01-21 20:00:45,ACC001068,ACC001320,388.54,UPI,IN,IN,0,,normal,0
T000038231,2025-01-21 20:02:10,ACC001137,ACC001364,2400.0,UPI,IN,IN,0,,normal,0
T000038232,2025-01-21 20:02:12,ACC000578,ACC001453,48504.7,IMPS,IN,IN,0,,normal,0
T000038233,2025-01-21 20:03:23,ACC000846,ACC001081,668.14,UPI,IN,IN,0,,normal,0
T000038234,2025-01-21 20:03:25,ACC000849,ACC000942,478349.78,RTGS,IN,IN,0,,normal,0
T000038235,2025-01-21 20:04:42,ACC001387,ACC000090,1076.47,CARD,IN,IN,0,,normal,0
T000038236,2025-01-21 20:05:01,ACC001182,ACC001276,5071.26,IMPS,IN,IN,0,,normal,0
T000038237,2025-01-21 20:06:28,ACC001477,ACC001160,545.71,UPI,IN,IN,0,,normal,0
T000038238,2025-01-21 20:07:04,ACC001446,ACC000239,680.0,UPI,IN,IN,0,,normal,0
T000038239,2025-01-21 20:10:04,ACC000090,ACC000284,76708.53,IMPS,IN,IN,0,,normal,0
T000038240,2025-01-21 20:10:31,ACC001127,ACC001262,8300.0,IMPS,IN,IN,0,,normal,0
T000038241,2025-01-21 20:10:58,ACC001234,ACC000333,20100.0,IMPS,IN,IN,0,,normal,0
T000038242,2025-01-21 20:11:51,ACC000788,ACC000500,391.47,UPI,IN,IN,0,,normal,0
T000038243,2025-01-21 20:15:21,ACC001354,ACC000027,266000.0,IMPS,IN,IN,0,,normal,0
T000038244,2025-01-21 20:17:01,ACC000008,ACC000963,50.0,CARD,IN,IN,0,,normal,0
T000038245,2025-01-21 20:17:06,ACC000447,ACC000824,90000.0,IMPS,IN,IN,0,,normal,0
T000038246,2025-01-21 20:17:41,ACC000424,ACC000346,116633.41,IMPS,IN,IN,0,,normal,0
T000038247,2025-01-21 20:18:59,ACC001077,ACC000117,169.75,UPI,IN,IN,0,,normal,0
T000038248,2025-01-21 20:19:07,ACC000392,ACC000039,1693.78,CARD,IN,IN,0,,normal,0
T000038249,2025-01-21 20:22:21,ACC000770,ACC001072,3619.9,IMPS,IN,IN,0,,normal,0
T000038250,2025-01-21 20:22:27,ACC000824,ACC000584,71000.0,IMPS,IN,IN,0,,normal,0
T000038251,2025-01-21 20:23:15,ACC000124,ACC001485,19952.01,UPI,IN,IN,0,,normal,0
T000038252,2025-01-21 20:23:39,ACC001114,ACC000989,259436.16,NEFT,IN,IN,0,,normal,0
T000038253,2025-01-21 20:24:19,ACC000308,ACC000226,450.0,UPI,IN,IN,0,,normal,0
T000038254,2025-01-21 20:25:05,ACC000915,ACC000158,4082.78,IMPS,IN,IN,0,,normal,0
T000038255,2025-01-21 20:26:03,ACC001477,ACC001160,640.14,CARD,IN,IN,0,,normal,0
T000038256,2025-01-21 20:26:07,ACC000781,ACC001328,12462.94,UPI,IN,IN,0,,normal,0
T000038257,2025-01-21 20:28:01,ACC000015,ACC000348,407.23,CARD,IN,IN,0,,normal,0
T000038258,2025-01-21 20:28:04,ACC001374,ACC000151,1571.11,CARD,IN,IN,0,,normal,0
T000038259,2025-01-21 20:28:15,ACC001354,ACC000933,5872.39,IMPS,IN,IN,0,,normal,0
T000038260,2025-01-21 20:30:03,ACC001384,ACC000604,1560.0,UPI,IN,IN,0,,normal,0
T000038261,2025-01-21 20:30:03,ACC001490,ACC000108,741.68,UPI,IN,IN,0,,normal,0
T000038262,2025-01-21 20:30:23,ACC001164,ACC000691,3181.35,SWIFT,HK,IN,1,,normal,0
T000038263,2025-01-21 20:30:26,ACC000128,ACC001441,4038.68,CARD,IN,IN,0,,normal,0
T000038264,2025-01-21 20:31:48,ACC001268,ACC000713,2999000.0,WIRE,IN,IN,0,,normal,0
T000038265,2025-01-21 20:32:52,ACC000487,ACC000158,1364.13,UPI,IN,IN,0,,normal,0
T000038266,2025-01-21 20:33:53,ACC000089,ACC000944,39599.55,NEFT,IN,IN,0,,normal,0
T000038267,2025-01-21 20:34:16,ACC000271,ACC000718,2145.27,UPI,IN,IN,0,,normal,0
T000038268,2025-01-21 20:34:34,ACC001032,ACC000332,446000.0,NEFT,IN,IN,0,,normal,0
T000038269,2025-01-21 20:34:46,ACC000930,ACC000985,7500.0,IMPS,IN,IN,0,,normal,0
T000038270,2025-01-21 20:36:59,ACC000406,ACC000548,140.0,UPI,IN,IN,0,,normal,0
T000038271,2025-01-21 20:39:21,ACC000806,ACC001213,29.33,UPI,IN,IN,0,,normal,0
T000038272,2025-01-21 20:41:22,ACC001469,ACC001276,681680.12,NEFT,IN,IN,0,,normal,0
T000038273,2025-01-21 20:41:35,ACC001157,ACC000430,10400.0,IMPS,IN,IN,0,,normal,0
T000038274,2025-01-21 20:42:46,ACC000479,ACC000196,10195.62,IMPS,IN,IN,0,,normal,0
T000038275,2025-01-21 20:43:41,ACC000087,ACC001407,460.23,UPI,IN,IN,0,,normal,0
T000038276,2025-01-21 20:44:03,ACC000859,ACC000036,3783.82,NEFT,IN,IN,0,,normal,0
T000038277,2025-01-21 20:45:33,ACC000235,ACC000611,466000.0,NEFT,IN,IN,0,,normal,0
T000038278,2025-01-21 20:45:54,ACC000718,ACC000426,3230.0,UPI,IN,IN,0,,normal,0
T000038279,2025-01-21 20:46:59,ACC000678,ACC001254,1136.51,UPI,IN,IN,0,,normal,0
T000038280,2025-01-21 20:47:07,ACC000339,ACC000441,11800.0,IMPS,IN,IN,0,,normal,0
T000038281,2025-01-21 20:48:54,ACC000078,ACC000882,29407.73,NEFT,IN,IN,0,,normal,0
T000038282,2025-01-21 20:49:48,ACC000825,ACC001117,568.38,CARD,IN,IN,0,,normal,0
T000038283,2025-01-21 20:49:49,ACC000541,ACC001289,8508.0,UPI,IN,IN,0,,normal,0
T000038284,2025-01-21 20:50:20,ACC000298,ACC000486,4468.59,IMPS,IN,IN,0,,normal,0
T000038285,2025-01-21 20:50:52,ACC000291,ACC001440,50.0,UPI,IN,IN,0,,normal,0
T000038286,2025-01-21 20:54:34,ACC000807,ACC000138,4172.15,IMPS,IN,IN,0,,normal,0
T000038287,2025-01-21 20:56:59,ACC000775,ACC001096,6987.87,CARD,IN,IN,0,,normal,0
T000038288,2025-01-21 20:57:03,ACC000656,ACC000185,117580.4,RTGS,IN,IN,0,,normal,0
T000038289,2025-01-21 20:57:17,ACC000296,ACC000151,7085.53,NEFT,IN,IN,0,,normal,0
T000038290,2025-01-21 20:58:58,ACC001411,ACC000084,1413.13,UPI,IN,IN,0,,normal,0
T000038291,2025-01-21 20:59:34,ACC001221,ACC001387,4121.39,UPI,IN,IN,0,,normal,0
T000038292,2025-01-21 20:59:59,ACC001256,ACC000346,667.95,UPI,IN,IN,0,,normal,0
