sender,receiver,n_txns,total_amount,mean_amount,max_amount,n_laundering_txns,is_laundering_edge,lifespan_days,first_time,last_time
ACC000259,ACC001320,1,680.0,680.0,680.0,0,0,0.0,2025-01-25 19:55:11,2025-01-25 19:55:11
ACC000272,ACC000226,1,2990.55,2990.55,2990.55,0,0,0.0,2025-01-25 19:56:16,2025-01-25 19:56:16
ACC000194,ACC001092,1,5212.06,5212.06,5212.06,0,0,0.0,2025-01-25 19:56:45,2025-01-25 19:56:45
ACC000628,ACC000712,1,2510.0,2510.0,2510.0,0,0,0.0,2025-01-25 19:56:57,2025-01-25 19:56:57
ACC000987,ACC001320,1,1840.0,1840.0,1840.0,0,0,0.0,2025-01-25 20:01:17,2025-01-25 20:01:17
ACC001406,ACC000407,1,8600.0,8600.0,8600.0,0,0,0.0,2025-01-25 20:03:27,2025-01-25 20:03:27
ACC000714,ACC001387,1,147620.87,147620.87,147620.87,0,0,0.0,2025-01-25 20:03:40,2025-01-25 20:03:40
ACC000383,ACC000539,1,1130.0,1130.0,1130.0,0,0,0.0,2025-01-25 20:04:42,2025-01-25 20:04:42
ACC000078,ACC001235,1,40755.66,40755.66,40755.66,0,0,0.0,2025-01-25 20:04:53,2025-01-25 20:04:53
ACC000751,ACC000963,1,2060.53,2060.53,2060.53,0,0,0.0,2025-01-25 20:05:41,2025-01-25 20:05:41
ACC000629,ACC000989,1,7800.0,7800.0,7800.0,1,1,0.0,2025-01-25 20:07:34,2025-01-25 20:07:34
ACC000980,ACC001423,1,1670.0,1670.0,1670.0,0,0,0.0,2025-01-25 20:09:28,2025-01-25 20:09:28
ACC000731,ACC001486,1,437.09,437.09,437.09,0,0,0.0,2025-01-25 20:12:32,2025-01-25 20:12:32
ACC000999,ACC001021,1,76748.87,76748.87,76748.87,0,0,0.0,2025-01-25 20:12:32,2025-01-25 20:12:32
ACC000683,ACC001083,1,1101.62,1101.62,1101.62,0,0,0.0,2025-01-25 20:12:38,2025-01-25 20:12:38
ACC000636,ACC000171,1,379.76,379.76,379.76,0,0,0.0,2025-01-25 20:13:29,2025-01-25 20:13:29
ACC001334,ACC000765,1,25500.0,25500.0,25500.0,0,0,0.0,2025-01-25 20:13:33,2025-01-25 20:13:33
ACC000799,ACC000333,1,1180.0,1180.0,1180.0,0,0,0.0,2025-01-25 20:13:44,2025-01-25 20:13:44
ACC001172,ACC000712,1,172.98,172.98,172.98,0,0,0.0,2025-01-25 20:15:19,2025-01-25 20:15:19
ACC000829,ACC001287,1,4200.0,4200.0,4200.0,0,0,0.0,2025-01-25 20:16:00,2025-01-25 20:16:00
ACC000655,ACC001121,1,15400.0,15400.0,15400.0,0,0,0.0,2025-01-25 20:16:28,2025-01-25 20:16:28
ACC000096,ACC000064,4,64399.87,16099.97,26600.0,0,0,4.563,2025-01-25 20:18:43,2025-01-30 09:49:09
ACC000490,ACC000284,1,1505.11,1505.11,1505.11,0,0,0.0,2025-01-25 20:19:55,2025-01-25 20:19:55
ACC001062,ACC000726,1,57000.0,57000.0,57000.0,0,0,0.0,2025-01-25 20:20:03,2025-01-25 20:20:03
ACC000889,ACC000036,1,5038.18,5038.18,5038.18,0,0,0.0,2025-01-25 20:21:19,2025-01-25 20:21:19
ACC000593,ACC001098,2,3092.77,1546.38,1906.59,0,0,4.005,2025-01-25 20:24:33,2025-01-29 20:31:35
ACC000747,ACC000905,1,10400.0,10400.0,10400.0,0,0,0.0,2025-01-25 20:24:46,2025-01-25 20:24:46
ACC000080,ACC000039,1,18100.0,18100.0,18100.0,0,0,0.0,2025-01-25 20:26:05,2025-01-25 20:26:05
ACC000413,ACC000712,1,3226.36,3226.36,3226.36,0,0,0.0,2025-01-25 20:26:06,2025-01-25 20:26:06
ACC001458,ACC000486,1,1201.77,1201.77,1201.77,0,0,0.0,2025-01-25 20:26:20,2025-01-25 20:26:20
ACC001163,ACC000378,1,3020.0,3020.0,3020.0,0,0,0.0,2025-01-25 20:28:37,2025-01-25 20:28:37
ACC000700,ACC000033,1,7593.88,7593.88,7593.88,0,0,0.0,2025-01-25 20:31:52,2025-01-25 20:31:52
ACC000645,ACC001099,1,1700.0,1700.0,1700.0,0,0,0.0,2025-01-25 20:32:33,2025-01-25 20:32:33
ACC001194,ACC000179,1,2060.0,2060.0,2060.0,0,0,0.0,2025-01-25 20:33:35,2025-01-25 20:33:35
ACC000655,ACC000339,1,51828.86,51828.86,51828.86,0,0,0.0,2025-01-25 20:33:36,2025-01-25 20:33:36
ACC000999,ACC000712,1,453872.78,453872.78,453872.78,0,0,0.0,2025-01-25 20:34:31,2025-01-25 20:34:31
ACC000273,ACC001320,1,640.0,640.0,640.0,0,0,0.0,2025-01-25 20:34:40,2025-01-25 20:34:40
ACC000204,ACC000712,1,5900.0,5900.0,5900.0,0,0,0.0,2025-01-25 20:34:44,2025-01-25 20:34:44
ACC000278,ACC000424,1,1739.93,1739.93,1739.93,0,0,0.0,2025-01-25 20:35:36,2025-01-25 20:35:36
ACC000720,ACC001363,2,411.11,205.56,261.11,0,0,2.254,2025-01-25 20:39:08,2025-01-28 02:45:30
ACC000579,ACC000239,1,2261.01,2261.01,2261.01,0,0,0.0,2025-01-25 20:41:00,2025-01-25 20:41:00
ACC000955,ACC000156,1,1571.73,1571.73,1571.73,0,0,0.0,2025-01-25 20:41:49,2025-01-25 20:41:49
ACC000843,ACC000714,1,17433.47,17433.47,17433.47,0,0,0.0,2025-01-25 20:41:56,2025-01-25 20:41:56
ACC000874,ACC000712,1,1670.0,1670.0,1670.0,0,0,0.0,2025-01-25 20:45:33,2025-01-25 20:45:33
ACC000252,ACC001259,2,5480.41,2740.2,3957.09,0,0,0.127,2025-01-25 20:46:29,2025-01-25 23:48:51
ACC001279,ACC000712,1,6127.84,6127.84,6127.84,0,0,0.0,2025-01-25 20:46:33,2025-01-25 20:46:33
ACC000043,ACC000426,1,220.0,220.0,220.0,0,0,0.0,2025-01-25 20:50:29,2025-01-25 20:50:29
ACC000078,ACC001164,1,43735.03,43735.03,43735.03,0,0,0.0,2025-01-25 20:51:25,2025-01-25 20:51:25
ACC000762,ACC001300,1,1761.96,1761.96,1761.96,0,0,0.0,2025-01-25 20:52:14,2025-01-25 20:52:14
ACC001319,ACC000604,1,1257.35,1257.35,1257.35,0,0,0.0,2025-01-25 20:52:19,2025-01-25 20:52:19
ACC001460,ACC000799,1,72000.0,72000.0,72000.0,0,0,0.0,2025-01-25 20:57:04,2025-01-25 20:57:04
ACC000132,ACC001124,1,8588.03,8588.03,8588.03,0,0,0.0,2025-01-25 21:01:40,2025-01-25 21:01:40
ACC001463,ACC001117,1,3366.71,3366.71,3366.71,0,0,0.0,2025-01-25 21:01:56,2025-01-25 21:01:56
ACC001419,ACC001073,1,814.24,814.24,814.24,0,0,0.0,2025-01-25 21:02:26,2025-01-25 21:02:26
ACC000491,ACC000691,1,280.0,280.0,280.0,0,0,0.0,2025-01-25 21:04:28,2025-01-25 21:04:28
ACC000344,ACC001185,1,7000.0,7000.0,7000.0,0,0,0.0,2025-01-25 21:05:58,2025-01-25 21:05:58
ACC001068,ACC000454,1,600.0,600.0,600.0,0,0,0.0,2025-01-25 21:07:47,2025-01-25 21:07:47
ACC001354,ACC000880,1,281000.0,281000.0,281000.0,0,0,0.0,2025-01-25 21:08:07,2025-01-25 21:08:07
ACC001359,ACC000164,1,2260.0,2260.0,2260.0,0,0,0.0,2025-01-25 21:17:24,2025-01-25 21:17:24
ACC001033,ACC000633,1,3710.0,3710.0,3710.0,0,0,0.0,2025-01-25 21:19:14,2025-01-25 21:19:14
ACC000107,ACC000712,1,1283.81,1283.81,1283.81,0,0,0.0,2025-01-25 21:24:16,2025-01-25 21:24:16
ACC000119,ACC000333,1,98.47,98.47,98.47,0,0,0.0,2025-01-25 21:26:32,2025-01-25 21:26:32
ACC000044,ACC000168,1,34000.0,34000.0,34000.0,0,0,0.0,2025-01-25 21:29:41,2025-01-25 21:29:41
ACC000347,ACC000712,1,4880.0,4880.0,4880.0,0,0,0.0,2025-01-25 21:36:16,2025-01-25 21:36:16
ACC000818,ACC001378,1,448.68,448.68,448.68,0,0,0.0,2025-01-25 21:36:50,2025-01-25 21:36:50
ACC001133,ACC000854,1,19500.0,19500.0,19500.0,0,0,0.0,2025-01-25 21:38:13,2025-01-25 21:38:13
ACC000382,ACC000066,1,1073.25,1073.25,1073.25,0,0,0.0,2025-01-25 21:38:29,2025-01-25 21:38:29
ACC001319,ACC000268,1,17000.0,17000.0,17000.0,0,0,0.0,2025-01-25 21:44:24,2025-01-25 21:44:24
ACC001255,ACC000167,1,640.0,640.0,640.0,0,0,0.0,2025-01-25 21:45:11,2025-01-25 21:45:11
ACC000815,ACC000295,1,88.98,88.98,88.98,0,0,0.0,2025-01-25 21:45:23,2025-01-25 21:45:23
ACC001479,ACC000712,1,900.0,900.0,900.0,0,0,0.0,2025-01-25 21:45:37,2025-01-25 21:45:37
ACC000102,ACC001163,1,2117.75,2117.75,2117.75,0,0,0.0,2025-01-25 21:50:49,2025-01-25 21:50:49
ACC000359,ACC000989,1,16282.29,16282.29,16282.29,1,1,0.0,2025-01-25 21:53:10,2025-01-25 21:53:10
ACC001498,ACC000636,1,5708.9,5708.9,5708.9,0,0,0.0,2025-01-25 21:55:22,2025-01-25 21:55:22
ACC001389,ACC001390,1,638.2,638.2,638.2,0,0,0.0,2025-01-25 21:55:42,2025-01-25 21:55:42
ACC000539,ACC000291,1,1193.11,1193.11,1193.11,0,0,0.0,2025-01-25 21:57:14,2025-01-25 21:57:14
ACC001099,ACC000164,2,51732.65,25866.32,45068.96,0,0,4.01,2025-01-25 21:58:22,2025-01-29 22:13:23
ACC001203,ACC000611,1,190.0,190.0,190.0,0,0,0.0,2025-01-25 22:02:41,2025-01-25 22:02:41
ACC001240,ACC001021,1,654.1,654.1,654.1,0,0,0.0,2025-01-25 22:02:46,2025-01-25 22:02:46
ACC000554,ACC000178,1,3912.03,3912.03,3912.03,0,0,0.0,2025-01-25 22:10:45,2025-01-25 22:10:45
ACC000418,ACC001254,1,3644.22,3644.22,3644.22,0,0,0.0,2025-01-25 22:11:43,2025-01-25 22:11:43
ACC001304,ACC000090,1,1434.84,1434.84,1434.84,0,0,0.0,2025-01-25 22:12:17,2025-01-25 22:12:17
ACC001176,ACC001123,1,10022.5,10022.5,10022.5,0,0,0.0,2025-01-25 22:15:45,2025-01-25 22:15:45
ACC001404,ACC000078,1,2939.89,2939.89,2939.89,0,0,0.0,2025-01-25 22:18:59,2025-01-25 22:18:59
ACC000480,ACC000695,1,517.91,517.91,517.91,0,0,0.0,2025-01-25 22:19:01,2025-01-25 22:19:01
ACC000890,ACC001106,1,80.0,80.0,80.0,0,0,0.0,2025-01-25 22:22:50,2025-01-25 22:22:50
ACC000613,ACC000712,1,1130.0,1130.0,1130.0,0,0,0.0,2025-01-25 22:22:54,2025-01-25 22:22:54
ACC000525,ACC001071,4,337254.27,84313.57,118804.33,4,1,4.799,2025-01-25 22:22:55,2025-01-30 17:32:54
ACC001431,ACC000116,1,13800.0,13800.0,13800.0,0,0,0.0,2025-01-25 22:23:30,2025-01-25 22:23:30
ACC000559,ACC000712,1,13357.3,13357.3,13357.3,0,0,0.0,2025-01-25 22:24:39,2025-01-25 22:24:39
ACC000001,ACC000926,1,4410.0,4410.0,4410.0,0,0,0.0,2025-01-25 22:27:23,2025-01-25 22:27:23
ACC000519,ACC000011,1,502.05,502.05,502.05,0,0,0.0,2025-01-25 22:28:14,2025-01-25 22:28:14
ACC000074,ACC000712,1,6782.51,6782.51,6782.51,0,0,0.0,2025-01-25 22:29:39,2025-01-25 22:29:39
ACC000425,ACC001320,1,530.0,530.0,530.0,0,0,0.0,2025-01-25 22:33:11,2025-01-25 22:33:11
ACC000444,ACC000430,1,194.48,194.48,194.48,0,0,0.0,2025-01-25 22:33:27,2025-01-25 22:33:27
ACC001305,ACC001241,1,1092.78,1092.78,1092.78,0,0,0.0,2025-01-25 22:36:36,2025-01-25 22:36:36
ACC001140,ACC000332,1,5200.0,5200.0,5200.0,0,0,0.0,2025-01-25 22:40:16,2025-01-25 22:40:16
ACC001037,ACC001320,1,1230.0,1230.0,1230.0,0,0,0.0,2025-01-25 22:49:52,2025-01-25 22:49:52
ACC000451,ACC000822,1,621.54,621.54,621.54,0,0,0.0,2025-01-25 22:53:50,2025-01-25 22:53:50
ACC001105,ACC000167,2,12200.0,6100.0,6500.0,0,0,4.755,2025-01-25 22:58:20,2025-01-30 17:05:18
ACC000042,ACC000661,1,1686.98,1686.98,1686.98,0,0,0.0,2025-01-25 23:01:45,2025-01-25 23:01:45
ACC000006,ACC000108,1,4220.0,4220.0,4220.0,0,0,0.0,2025-01-25 23:25:00,2025-01-25 23:25:00
ACC000080,ACC001275,1,6363.93,6363.93,6363.93,0,0,0.0,2025-01-25 23:42:23,2025-01-25 23:42:23
ACC000702,ACC001387,1,1145.44,1145.44,1145.44,0,0,0.0,2025-01-26 00:01:26,2025-01-26 00:01:26
ACC000052,ACC000712,1,1710.0,1710.0,1710.0,0,0,0.0,2025-01-26 00:01:44,2025-01-26 00:01:44
ACC000382,ACC000318,1,485.36,485.36,485.36,0,0,0.0,2025-01-26 00:32:45,2025-01-26 00:32:45
ACC001455,ACC000341,1,1100.0,1100.0,1100.0,0,0,0.0,2025-01-26 00:34:59,2025-01-26 00:34:59
ACC001293,ACC001340,1,1709.51,1709.51,1709.51,0,0,0.0,2025-01-26 00:51:14,2025-01-26 00:51:14
ACC000989,ACC000269,1,702.28,702.28,702.28,0,0,0.0,2025-01-26 00:51:42,2025-01-26 00:51:42
ACC000714,ACC001098,1,67757.81,67757.81,67757.81,0,0,0.0,2025-01-26 01:24:57,2025-01-26 01:24:57
ACC000590,ACC000970,1,1393.4,1393.4,1393.4,0,0,0.0,2025-01-26 01:26:00,2025-01-26 01:26:00
ACC001492,ACC000712,1,2030.0,2030.0,2030.0,0,0,0.0,2025-01-26 01:35:06,2025-01-26 01:35:06
ACC000910,ACC000367,1,410.0,410.0,410.0,0,0,0.0,2025-01-26 01:42:51,2025-01-26 01:42:51
ACC001185,ACC001038,1,9700.0,9700.0,9700.0,0,0,0.0,2025-01-26 01:55:37,2025-01-26 01:55:37
ACC001227,ACC001226,2,964.22,482.11,598.49,0,0,1.786,2025-01-26 02:01:16,2025-01-27 20:52:59
ACC000000,ACC000712,1,840.0,840.0,840.0,0,0,0.0,2025-01-26 02:08:46,2025-01-26 02:08:46
ACC000612,ACC000837,1,2489.55,2489.55,2489.55,0,0,0.0,2025-01-26 02:28:41,2025-01-26 02:28:41
ACC000903,ACC000239,1,880.0,880.0,880.0,0,0,0.0,2025-01-26 02:32:30,2025-01-26 02:32:30
ACC000569,ACC000712,1,3467.58,3467.58,3467.58,0,0,0.0,2025-01-26 02:39:10,2025-01-26 02:39:10
ACC001083,ACC000848,1,204099.16,204099.16,204099.16,0,0,0.0,2025-01-26 02:48:45,2025-01-26 02:48:45
ACC001361,ACC000712,1,5843.47,5843.47,5843.47,0,0,0.0,2025-01-26 02:56:19,2025-01-26 02:56:19
ACC000364,ACC000185,1,798.3,798.3,798.3,0,0,0.0,2025-01-26 03:10:12,2025-01-26 03:10:12
ACC000539,ACC001407,1,2403.84,2403.84,2403.84,0,0,0.0,2025-01-26 03:26:37,2025-01-26 03:26:37
ACC000966,ACC001038,1,16332.15,16332.15,16332.15,0,0,0.0,2025-01-26 04:22:24,2025-01-26 04:22:24
ACC000436,ACC000564,1,265.7,265.7,265.7,0,0,0.0,2025-01-26 04:38:30,2025-01-26 04:38:30
ACC000690,ACC000236,1,2943.92,2943.92,2943.92,0,0,0.0,2025-01-26 04:39:09,2025-01-26 04:39:09
ACC000746,ACC000784,1,1503.05,1503.05,1503.05,0,0,0.0,2025-01-26 04:41:00,2025-01-26 04:41:00
ACC001290,ACC001114,1,5132.55,5132.55,5132.55,0,0,0.0,2025-01-26 04:41:42,2025-01-26 04:41:42
ACC000469,ACC000766,1,15730.93,15730.93,15730.93,0,0,0.0,2025-01-26 04:56:59,2025-01-26 04:56:59
ACC001378,ACC001078,1,31851.09,31851.09,31851.09,0,0,0.0,2025-01-26 05:01:33,2025-01-26 05:01:33
ACC000117,ACC000016,1,20900.0,20900.0,20900.0,0,0,0.0,2025-01-26 05:46:29,2025-01-26 05:46:29
ACC001273,ACC001407,2,10570.92,5285.46,6530.92,0,0,4.293,2025-01-26 07:01:54,2025-01-30 14:03:11
ACC000771,ACC001197,1,3294.0,3294.0,3294.0,0,0,0.0,2025-01-26 07:02:19,2025-01-26 07:02:19
ACC000187,ACC000272,1,173894.7,173894.7,173894.7,0,0,0.0,2025-01-26 07:03:21,2025-01-26 07:03:21
ACC000897,ACC001026,1,2450.0,2450.0,2450.0,0,0,0.0,2025-01-26 07:04:03,2025-01-26 07:04:03
ACC000766,ACC000168,1,397847.61,397847.61,397847.61,0,0,0.0,2025-01-26 07:04:11,2025-01-26 07:04:11
ACC000093,ACC001286,1,9300.0,9300.0,9300.0,0,0,0.0,2025-01-26 07:05:33,2025-01-26 07:05:33
ACC001405,ACC000989,1,10199.41,10199.41,10199.41,1,1,0.0,2025-01-26 07:10:00,2025-01-26 07:10:00
ACC000239,ACC000220,1,8246.91,8246.91,8246.91,0,0,0.0,2025-01-26 07:14:54,2025-01-26 07:14:54
ACC000310,ACC000346,1,58000.0,58000.0,58000.0,0,0,0.0,2025-01-26 07:16:05,2025-01-26 07:16:05
ACC000943,ACC000426,1,8300.0,8300.0,8300.0,0,0,0.0,2025-01-26 07:17:43,2025-01-26 07:17:43
ACC000105,ACC000832,1,4330.1,4330.1,4330.1,0,0,0.0,2025-01-26 07:29:28,2025-01-26 07:29:28
ACC001265,ACC000716,1,1412.86,1412.86,1412.86,0,0,0.0,2025-01-26 07:30:03,2025-01-26 07:30:03
ACC000175,ACC000766,1,279.39,279.39,279.39,0,0,0.0,2025-01-26 07:32:06,2025-01-26 07:32:06
ACC001254,ACC001427,1,3737.6,3737.6,3737.6,0,0,0.0,2025-01-26 07:35:34,2025-01-26 07:35:34
ACC001042,ACC000637,1,5430.67,5430.67,5430.67,0,0,0.0,2025-01-26 07:40:03,2025-01-26 07:40:03
ACC000999,ACC000523,1,269000.68,269000.68,269000.68,0,0,0.0,2025-01-26 07:43:47,2025-01-26 07:43:47
ACC000424,ACC000265,1,664000.0,664000.0,664000.0,0,0,0.0,2025-01-26 07:44:03,2025-01-26 07:44:03
ACC000668,ACC000859,2,34256.07,17128.04,18900.0,0,0,3.15,2025-01-26 07:46:42,2025-01-29 11:22:57
ACC000297,ACC001387,1,11800.0,11800.0,11800.0,0,0,0.0,2025-01-26 07:51:58,2025-01-26 07:51:58
ACC001487,ACC000291,1,894.84,894.84,894.84,0,0,0.0,2025-01-26 07:54:54,2025-01-26 07:54:54
ACC001191,ACC000332,1,512.02,512.02,512.02,0,0,0.0,2025-01-26 08:16:20,2025-01-26 08:16:20
ACC000347,ACC001123,1,5022.45,5022.45,5022.45,0,0,0.0,2025-01-26 08:17:12,2025-01-26 08:17:12
ACC001479,ACC000161,1,662.5,662.5,662.5,0,0,0.0,2025-01-26 08:19:18,2025-01-26 08:19:18
ACC001089,ACC001123,1,3392.31,3392.31,3392.31,0,0,0.0,2025-01-26 08:23:53,2025-01-26 08:23:53
ACC001392,ACC001470,1,2448.92,2448.92,2448.92,0,0,0.0,2025-01-26 08:28:43,2025-01-26 08:28:43
ACC000352,ACC000518,1,3480.0,3480.0,3480.0,0,0,0.0,2025-01-26 08:50:28,2025-01-26 08:50:28
ACC000331,ACC000608,1,600.0,600.0,600.0,0,0,0.0,2025-01-26 08:52:26,2025-01-26 08:52:26
ACC001157,ACC001247,1,7235.44,7235.44,7235.44,0,0,0.0,2025-01-26 08:53:49,2025-01-26 08:53:49
ACC000264,ACC001254,1,43589.27,43589.27,43589.27,0,0,0.0,2025-01-26 08:54:28,2025-01-26 08:54:28
ACC001268,ACC001123,1,249000.0,249000.0,249000.0,0,0,0.0,2025-01-26 09:02:00,2025-01-26 09:02:00
ACC000895,ACC000794,1,4227.17,4227.17,4227.17,0,0,0.0,2025-01-26 09:04:50,2025-01-26 09:04:50
ACC000249,ACC000970,1,3539036.61,3539036.61,3539036.61,0,0,0.0,2025-01-26 09:05:36,2025-01-26 09:05:36
ACC000002,ACC000109,1,3643.24,3643.24,3643.24,0,0,0.0,2025-01-26 09:06:47,2025-01-26 09:06:47
ACC000861,ACC000988,1,83000.0,83000.0,83000.0,0,0,0.0,2025-01-26 09:07:19,2025-01-26 09:07:19
ACC001357,ACC000562,1,1484.26,1484.26,1484.26,0,0,0.0,2025-01-26 09:11:33,2025-01-26 09:11:33
ACC000649,ACC000239,2,9044.46,4522.23,8400.0,0,0,4.519,2025-01-26 09:13:10,2025-01-30 21:40:22
ACC000346,ACC001387,1,1510.0,1510.0,1510.0,0,0,0.0,2025-01-26 09:14:54,2025-01-26 09:14:54
ACC000861,ACC000158,2,1784509.79,892254.9,1445459.9,0,0,2.008,2025-01-26 09:18:01,2025-01-28 09:29:40
ACC000029,ACC000391,1,216.78,216.78,216.78,0,0,0.0,2025-01-26 09:21:26,2025-01-26 09:21:26
ACC000518,ACC000290,1,3393.08,3393.08,3393.08,0,0,0.0,2025-01-26 09:21:40,2025-01-26 09:21:40
ACC000423,ACC000740,3,7444.72,2481.57,4392.27,0,0,1.051,2025-01-26 09:21:45,2025-01-27 10:35:36
ACC000185,ACC000766,1,1786.59,1786.59,1786.59,0,0,0.0,2025-01-26 09:21:46,2025-01-26 09:21:46
ACC000543,ACC000016,1,28200.0,28200.0,28200.0,0,0,0.0,2025-01-26 09:23:07,2025-01-26 09:23:07
ACC000165,ACC000050,1,1182492.12,1182492.12,1182492.12,0,0,0.0,2025-01-26 09:25:41,2025-01-26 09:25:41
ACC000762,ACC000636,1,3950.0,3950.0,3950.0,0,0,0.0,2025-01-26 09:26:39,2025-01-26 09:26:39
ACC000283,ACC001107,1,13188.47,13188.47,13188.47,0,0,0.0,2025-01-26 09:27:03,2025-01-26 09:27:03
ACC000145,ACC000202,1,57000.0,57000.0,57000.0,0,0,0.0,2025-01-26 09:28:44,2025-01-26 09:28:44
ACC000340,ACC000655,1,1660.0,1660.0,1660.0,0,0,0.0,2025-01-26 09:29:23,2025-01-26 09:29:23
ACC001274,ACC000039,1,862.98,862.98,862.98,0,0,0.0,2025-01-26 09:33:21,2025-01-26 09:33:21
ACC001343,ACC001018,1,1701.79,1701.79,1701.79,0,0,0.0,2025-01-26 09:33:21,2025-01-26 09:33:21
ACC000768,ACC000973,1,750.39,750.39,750.39,0,0,0.0,2025-01-26 09:35:43,2025-01-26 09:35:43
ACC000291,ACC000714,1,380.7,380.7,380.7,0,0,0.0,2025-01-26 09:36:16,2025-01-26 09:36:16
ACC000564,ACC000701,1,354988.41,354988.41,354988.41,0,0,0.0,2025-01-26 09:38:15,2025-01-26 09:38:15
ACC000151,ACC000673,1,720.0,720.0,720.0,0,0,0.0,2025-01-26 09:41:52,2025-01-26 09:41:52
ACC000246,ACC000158,1,402701.15,402701.15,402701.15,0,0,0.0,2025-01-26 09:44:02,2025-01-26 09:44:02
ACC000440,ACC000384,1,6527.03,6527.03,6527.03,0,0,0.0,2025-01-26 09:45:35,2025-01-26 09:45:35
ACC000249,ACC000967,1,279000.0,279000.0,279000.0,0,0,0.0,2025-01-26 09:47:39,2025-01-26 09:47:39
ACC001432,ACC000322,1,2400.0,2400.0,2400.0,0,0,0.0,2025-01-26 09:47:40,2025-01-26 09:47:40
ACC001338,ACC000094,1,2839.65,2839.65,2839.65,0,0,0.0,2025-01-26 09:54:42,2025-01-26 09:54:42
ACC000760,ACC001202,1,323.0,323.0,323.0,0,0,0.0,2025-01-26 10:02:14,2025-01-26 10:02:14
ACC000463,ACC001254,1,15200.0,15200.0,15200.0,0,0,0.0,2025-01-26 10:04:50,2025-01-26 10:04:50
ACC001187,ACC000564,1,1338.32,1338.32,1338.32,0,0,0.0,2025-01-26 10:04:50,2025-01-26 10:04:50
ACC000124,ACC000674,1,5521.51,5521.51,5521.51,0,0,0.0,2025-01-26 10:06:38,2025-01-26 10:06:38
ACC001324,ACC001470,1,57567.0,57567.0,57567.0,0,0,0.0,2025-01-26 10:07:45,2025-01-26 10:07:45
ACC000161,ACC001274,1,3156.39,3156.39,3156.39,0,0,0.0,2025-01-26 10:12:01,2025-01-26 10:12:01
ACC000276,ACC000973,1,1671.2,1671.2,1671.2,0,0,0.0,2025-01-26 10:14:35,2025-01-26 10:14:35
ACC000116,ACC000150,1,162026.63,162026.63,162026.63,0,0,0.0,2025-01-26 10:15:07,2025-01-26 10:15:07
ACC000441,ACC001259,1,178000.0,178000.0,178000.0,0,0,0.0,2025-01-26 10:17:00,2025-01-26 10:17:00
ACC001473,ACC001088,1,7741.17,7741.17,7741.17,0,0,0.0,2025-01-26 10:22:05,2025-01-26 10:22:05
ACC001174,ACC000332,1,6400.0,6400.0,6400.0,0,0,0.0,2025-01-26 10:23:22,2025-01-26 10:23:22
ACC001115,ACC000469,2,18923.96,9461.98,13334.36,0,0,3.281,2025-01-26 10:28:51,2025-01-29 17:13:45
ACC001379,ACC001485,1,70.0,70.0,70.0,0,0,0.0,2025-01-26 10:29:54,2025-01-26 10:29:54
ACC000864,ACC000269,1,4617.53,4617.53,4617.53,0,0,0.0,2025-01-26 10:31:50,2025-01-26 10:31:50
ACC000342,ACC001277,1,6000.0,6000.0,6000.0,0,0,0.0,2025-01-26 10:32:48,2025-01-26 10:32:48
ACC000906,ACC001466,1,33347.74,33347.74,33347.74,0,0,0.0,2025-01-26 10:34:12,2025-01-26 10:34:12
ACC001334,ACC001388,1,13380.12,13380.12,13380.12,0,0,0.0,2025-01-26 10:36:57,2025-01-26 10:36:57
ACC000541,ACC000469,1,606.34,606.34,606.34,0,0,0.0,2025-01-26 10:40:04,2025-01-26 10:40:04
ACC000199,ACC001286,1,129.26,129.26,129.26,0,0,0.0,2025-01-26 10:42:24,2025-01-26 10:42:24
ACC000828,ACC000221,1,9041.71,9041.71,9041.71,0,0,0.0,2025-01-26 10:53:20,2025-01-26 10:53:20
ACC000958,ACC000421,1,390185.37,390185.37,390185.37,0,0,0.0,2025-01-26 10:56:46,2025-01-26 10:56:46
ACC000789,ACC000291,1,4190.0,4190.0,4190.0,0,0,0.0,2025-01-26 10:59:33,2025-01-26 10:59:33
ACC000080,ACC001178,1,13995.35,13995.35,13995.35,0,0,0.0,2025-01-26 10:59:45,2025-01-26 10:59:45
ACC000925,ACC000796,1,1166.3,1166.3,1166.3,0,0,0.0,2025-01-26 11:02:05,2025-01-26 11:02:05
ACC000338,ACC001477,1,393000.0,393000.0,393000.0,0,0,0.0,2025-01-26 11:02:52,2025-01-26 11:02:52
ACC000543,ACC001387,1,16727.1,16727.1,16727.1,0,0,0.0,2025-01-26 11:03:32,2025-01-26 11:03:32
ACC001357,ACC000407,1,470.0,470.0,470.0,0,0,0.0,2025-01-26 11:04:15,2025-01-26 11:04:15
ACC000351,ACC001254,1,4282.06,4282.06,4282.06,0,0,0.0,2025-01-26 11:04:26,2025-01-26 11:04:26
ACC001287,ACC000535,1,1530.0,1530.0,1530.0,0,0,0.0,2025-01-26 11:05:23,2025-01-26 11:05:23
ACC001410,ACC000523,1,5462.03,5462.03,5462.03,0,0,0.0,2025-01-26 11:05:30,2025-01-26 11:05:30
ACC000161,ACC000270,1,3460.0,3460.0,3460.0,0,0,0.0,2025-01-26 11:09:12,2025-01-26 11:09:12
ACC001397,ACC000027,1,4270.0,4270.0,4270.0,0,0,0.0,2025-01-26 11:11:38,2025-01-26 11:11:38
ACC001228,ACC000691,1,427857.48,427857.48,427857.48,0,0,0.0,2025-01-26 11:13:52,2025-01-26 11:13:52
